person_id,baseline_memory,training,engagement_after,help_seeking_after,memory_after
1448,38.67080162,0,0.31438065,-0.96666461,44.02834414
1449,53.35875508,0,0.22341633,0.29332518,54.33277866
1450,39.23408375,0,1.22701580,0.77586101,37.25904649
1451,43.53357890,0,-0.11190780,-0.86588133,44.57044855
1452,37.59462741,0,0.18808047,0.50927289,49.38119364
1453,59.40757927,1,1.39427994,2.07354240,54.84459361
1454,36.94333084,0,1.31712126,2.21479173,40.78353123
1455,47.43675754,1,1.35117234,2.54893412,45.42066842
1456,35.87053663,0,0.33184404,-0.45166534,44.80261676
1457,53.97445968,0,-0.28735990,0.53377002,50.22375623
1458,41.51295167,0,-1.08966019,-0.37715834,46.37503110
1459,50.01594178,1,1.27294143,1.61007721,57.87959239
1460,69.39643044,0,0.70519566,-1.27134092,66.49809070
1461,57.67439739,0,0.12562867,0.43101526,47.00347736
1462,41.43328680,0,0.22226350,2.84518424,35.98993669
1463,53.76821929,0,0.11538944,-0.95958282,56.66213307
1464,41.33115970,1,0.31330348,1.06194755,46.30044535
1465,60.18789868,1,1.81307208,1.22970446,56.96924506
1466,35.35153118,0,-1.61188212,1.17234529,31.56108187
1467,48.89541128,0,-1.74571372,0.30287993,45.31457876
1468,51.04392481,1,1.73015322,-0.04651805,53.01260030
1469,41.20284504,0,0.85184979,-1.98820954,48.56853318
1470,52.64087004,1,-0.65932933,4.09445773,47.87358684
1471,62.51259553,1,1.33854434,2.47810240,57.99387553
1472,61.09940540,1,0.37800710,1.59214276,60.76419249
1473,55.85161868,1,0.72110608,0.78951165,57.00279716
1474,33.52815659,0,-0.40120365,-1.81954226,42.72701956
1475,10.46108582,0,-0.13360635,1.55484242,19.93402950
1476,51.93725883,1,0.47147259,2.53865122,57.30307212
1477,60.04307732,1,0.20401360,1.74068420,56.13467475
1478,45.19484868,1,3.09549976,-0.20209286,54.24422161
1479,45.10546718,0,-0.41962027,1.34397447,42.90676816
1480,54.34778727,1,1.55571511,0.40024091,57.54257369
1481,49.48090077,0,-0.15241743,0.55167601,51.02283039
1482,39.65429311,0,0.10776519,2.30583992,37.45969519
1483,60.19829520,1,0.84986573,-0.41972693,68.24767119
1484,48.56123522,0,-1.15688553,0.97167586,50.03485787
1485,41.61860450,0,0.10060094,0.26808859,47.55576492
1486,44.95122038,1,1.48752601,3.47526929,48.91806254
1487,55.24556545,0,-0.93592639,-2.85689307,55.19110147
1488,42.43106450,0,-0.92646795,-0.21218928,47.10049382
1489,28.69296641,0,0.28423850,-2.42237696,42.14492682
1490,52.10357288,0,-0.31154148,0.00601444,50.23120630
1491,48.46237698,0,-0.03597396,0.74757274,45.28437392
1492,55.69967512,1,0.85741737,-0.27636372,65.89985896
1493,58.97719387,1,0.35322002,2.19849374,58.00047868
1494,50.52929121,1,0.33421171,0.29854930,54.45007161
1495,36.84744053,0,0.25843490,-0.69303382,40.80484446
1496,60.34868854,1,1.08889937,0.92277092,63.69922519
1497,45.27881529,0,1.43789282,-1.45612162,55.67134800
1498,38.39113758,0,0.41753166,1.29937955,39.80864703
1499,59.93196642,1,1.57751368,1.67944700,59.11107665
1500,58.70351888,1,1.63322001,0.54511724,64.78906371
1501,37.56168890,0,0.67156368,-2.56894594,46.86188185
1502,56.97830943,0,0.15429129,-1.00641047,57.31166646
1503,39.00238685,0,0.01073085,-1.11954966,42.06896025
1504,49.98433396,1,0.47185437,0.89786759,48.44004554
1505,54.32339387,1,1.03896750,1.82311292,47.24463057
1506,49.50601590,1,2.42793334,1.80062727,47.35263854
1507,45.68729709,0,0.28616074,0.64089570,42.86020925
1508,48.31993543,1,1.13397618,0.84830313,49.13994001
1509,40.12851369,0,-0.37000323,-0.64372032,39.36119008
1510,43.17244524,0,-1.21221693,2.03979565,41.76136645
1511,48.97420763,0,2.05227049,1.44283493,48.64401206
1512,41.22732572,0,-0.14712265,-0.95531014,50.41313298
1513,47.67561831,0,-0.60169031,-1.28478886,52.11148138
1514,42.65639434,0,0.67385685,-0.51956853,40.71410296
1515,38.78714213,0,0.05044307,0.77541073,38.11589560
1516,49.84552371,1,0.47626614,-0.41489593,49.01030313
1517,43.70606179,0,0.62939230,0.12322126,44.52525558
1518,53.38863847,1,1.20144702,0.58512832,57.37438739
1519,61.65408014,0,-0.66555234,-1.89180355,62.15706194
1520,54.27515324,1,-0.23542013,1.60845457,51.97523394
1521,53.64196786,0,-0.74448573,0.66670982,50.16007390
1522,45.39158322,0,-0.52923459,0.58134706,44.46541103
1523,34.60875242,0,0.77450717,1.02104161,33.88492356
1524,49.82346803,1,2.43692584,1.26083632,53.75534309
1525,51.27881596,0,-0.30128410,-0.02011780,47.46910928
1526,38.50426374,0,0.23610038,-0.93426695,43.74539315
1527,50.44201624,0,-0.72341773,0.68138677,45.98800891
1528,51.41084874,1,2.40056871,1.02806138,59.48967157
1529,47.06747906,1,1.48288360,1.51424600,50.17157779
1530,52.26465932,1,0.24387521,1.96875268,54.51652043
1531,61.68889953,1,0.41260144,1.56582623,54.65460814
1532,40.00374604,0,-0.01833843,-1.38275087,47.61443510
1533,55.12178181,1,1.16771725,1.73943108,57.78641075
1534,36.45116029,0,1.56020759,-0.98426816,41.43359157
1535,32.73419604,0,0.84534136,-0.22355308,34.05211946
1536,54.21129679,1,0.92142681,1.16278286,49.90367828
1537,45.11987498,1,1.17015495,2.81019846,44.09152650
1538,55.26164547,1,0.78062151,-1.39614709,63.40178009
1539,54.59781478,1,1.24308719,1.39211064,53.44242002
1540,41.97448488,0,1.02895656,-2.11930574,42.09703525
1541,57.27583093,0,0.30885796,-1.68678391,63.80804277
1542,49.54482291,1,0.85629773,0.48634452,50.05643065
1543,57.68794233,1,0.35858969,1.20978471,56.16296679
1544,63.42862976,0,-2.18202868,-0.53972089,59.94540614
1545,45.73414898,0,0.05016057,-0.31681699,49.98417375
1546,65.36109384,1,0.37624683,0.25092896,63.87822524
1547,30.93665921,0,1.03815583,-0.14951295,39.57704530
1548,31.96362693,1,1.36617176,3.52228801,32.28918821
1549,47.08884650,0,0.17903117,-1.85004783,52.79926938
1550,53.90252481,0,-0.52787091,-0.65240190,55.28860732
1551,57.38386766,0,-1.23898186,-0.07951373,51.04087781
1552,55.08988431,0,-0.01796161,0.10175755,54.74559598
1553,50.36829430,0,0.19963321,-1.46730449,56.19523992
1554,38.59836645,1,0.33706964,-0.34712583,41.88509885
1555,54.62818013,0,-0.92568832,-0.47570512,53.75109892
1556,43.52614395,1,1.13546306,1.73510789,47.85904306
1557,57.37901110,1,1.12878178,3.36435516,52.81834510
1558,41.12876254,1,-0.46032982,0.57535041,47.54651710
1559,26.01134714,0,-1.25862625,-0.31155624,30.99061163
1560,35.53907457,0,-0.43929686,0.49306451,39.41805183
1561,48.58693767,1,0.83369872,2.15723716,46.55162069
1562,49.90279602,0,-0.46206395,1.04690139,41.66875194
1563,39.67275002,0,-0.43283524,-0.15548583,42.01403783
1564,49.64302759,1,0.53830871,4.40853488,43.19473875
1565,46.20843508,1,1.34505065,1.61348700,45.80744534
1566,54.81753633,0,1.10306162,0.46547925,50.38038063
1567,43.08728298,0,-1.10294639,1.31319675,43.32608029
1568,59.82177665,1,0.27209002,0.98921272,52.39025555
1569,50.45158829,1,0.28173937,-1.02600053,60.62319313
1570,52.83811352,0,0.89741106,-0.66799829,52.83487013
1571,65.88362984,1,0.47127084,1.81818005,66.26598825
1572,59.38536513,1,1.42748154,2.50038569,57.15306973
1573,34.20419364,0,1.00166317,-3.79415574,45.75259711
1574,63.05362128,1,-0.08620076,1.33814238,58.24432509
1575,60.35804283,1,0.23102221,1.85243007,53.05533900
1576,60.14871414,1,0.84582210,-1.02720531,62.49060538
1577,56.30428212,1,2.48358182,4.24949947,53.33562728
1578,41.33823249,1,-0.06162717,-0.54903449,47.76279301
1579,55.52674492,1,0.77511833,2.71925146,52.90736923
1580,36.07610742,0,-0.83478062,0.49242860,42.88334855
1581,36.02905468,0,-0.26647896,0.29079535,43.91738840
1582,58.52663032,1,-0.06630811,0.04742980,54.80053567
1583,34.24662799,0,0.94225646,0.85171219,34.62737202
1584,60.79369838,0,1.03492162,-0.60086377,61.26585645
1585,62.30888550,1,1.34379123,1.51019407,58.21066274
1586,37.95114398,0,0.21858459,2.21502645,34.77417636
1587,57.83525776,1,2.15715669,1.31910487,59.85359565
1588,55.30387673,1,0.84775164,0.56042039,60.51656869
1589,37.11580094,0,-0.16871099,0.62611393,44.96324490
1590,53.04256489,0,-0.09715552,-0.34034522,55.79642565
1591,35.66534766,0,0.09752718,-0.84663046,42.37559445
1592,40.37221811,1,2.17583939,0.21487916,51.33130774
1593,43.28534831,0,-0.59957647,-0.50961617,45.15349494
1594,49.09038130,1,1.60797654,1.80940986,45.56977259
1595,37.44679537,0,1.32728301,2.00015551,40.65406822
1596,28.71317003,0,0.05155136,0.76474236,33.76788583
1597,64.08566730,1,0.65753011,1.13644241,63.88337810
1598,57.55314118,1,0.81872286,1.05417944,55.18168080
1599,42.26512177,0,-0.25877523,0.82497339,43.42521472
1600,44.84803378,0,1.05396134,1.18025388,47.58664226
1601,40.61525234,0,-1.86119237,0.00638050,40.94846895
1602,56.40656677,0,-0.34470724,-2.89321642,57.46794189
1603,30.40523026,1,0.37309526,2.84267757,33.58356686
1604,59.10838790,1,1.15086466,4.98986003,51.96866262
1605,41.33294692,0,-0.71025669,1.20303840,37.91514514
1606,72.37494481,1,1.16373195,0.57222899,68.12786377
1607,51.53755692,0,0.41891638,0.84143484,49.45716441
1608,62.44554705,0,0.58615782,0.19702364,56.91202562
1609,57.58320220,1,0.69557968,2.57907654,56.02056311
1610,47.69241139,1,1.92530693,1.18282374,48.36778205
1611,36.25719922,0,-1.01453844,1.52487921,35.41031702
1612,50.92736605,0,0.00633386,-1.72349435,53.23786474
1613,54.98852654,0,0.93375001,-0.29535158,48.90609599
1614,61.16041203,1,0.78607077,1.07254889,56.41732716
1615,37.27847223,0,-0.69038829,-0.46065367,40.06015475
1616,42.86176494,0,0.90024623,0.21221961,45.78950733
1617,49.23931566,1,1.55502938,2.45502861,51.39698132
1618,41.29126937,1,0.23548825,0.30004801,44.54310433
1619,51.06537079,1,1.44628206,0.34979770,53.53162354
1620,52.68368390,1,1.23532489,0.07546950,51.76781331
1621,61.59651198,1,1.18548244,2.91197454,60.29013684
1622,38.94489199,0,1.48272808,0.17010854,41.65363995
1623,37.54869743,0,0.02290251,0.26637796,40.25518043
1624,49.67953064,0,-0.81883136,-0.14687077,48.87312051
1625,34.44722323,0,0.34151215,-3.73377441,43.55962856
1626,45.13999918,0,0.25245673,1.81071989,43.44453120
1627,45.75417449,0,1.23099076,0.29367232,49.15362260
1628,55.82766590,1,1.14419423,3.60349611,52.19213225
1629,44.85238837,1,2.28561540,3.11690514,46.00477679
1630,63.13804056,0,1.50134051,-0.50736074,66.52754038
1631,42.32778307,0,0.70484263,1.75052268,41.35037615
1632,50.45564578,1,0.19782607,1.52628069,49.09342897
1633,45.24986453,0,1.74665524,0.20517441,49.76781631
1634,43.42324340,0,0.12668669,2.86610562,36.27903204
1635,61.89100912,0,-0.35500132,1.92982768,55.09256516
1636,65.02405097,1,1.07738254,3.51507541,55.93987367
1637,44.29266881,0,-0.52520118,-1.73573865,47.80566782
1638,49.80773800,0,-0.71319049,-0.11309033,52.15442321
1639,60.86281097,1,1.28549298,0.13682364,62.53747700
1640,46.67585004,0,-0.21485725,-1.76667724,51.02607888
1641,59.56455173,1,2.30182563,-0.79466066,62.50256513
1642,51.16255090,1,1.30250217,-2.78382517,61.30433390
1643,57.93068932,1,1.34583753,4.46401437,50.19636678
1644,39.75427583,0,-0.22626062,-2.33534269,44.06244647
1645,38.73907083,0,-0.00151502,0.30658727,39.93923923
1646,41.14098449,0,0.75095123,2.10171906,45.49293037
1647,47.01097305,1,1.14589055,1.89723744,50.03008289
1648,26.59659186,0,1.46498993,1.52253222,30.84366795
1649,39.02294547,1,1.06209738,1.95689269,47.46020694
1650,62.68667350,1,1.44142061,0.63169368,56.87662517
1651,49.88325549,1,0.64514244,0.83568445,50.72235715
1652,43.58873514,1,0.73495139,0.28862715,46.89362111
1653,64.40101976,1,1.69030378,1.01367285,64.57800375
1654,38.69534598,0,-0.78311606,1.81771855,37.64311568
1655,45.67266376,0,-0.53777247,0.21884003,50.67974658
1656,40.53174492,0,0.79996289,0.34858628,45.50794458
1657,50.81773441,1,0.80532347,2.11143763,55.81151072
1658,54.32755222,0,-0.35756099,-2.43711387,57.18078519
1659,45.28506035,0,1.42150878,0.66501311,46.70936855
1660,50.84340718,0,0.00463865,-0.33294269,50.86577469
1661,63.50296786,1,0.43842825,3.01627107,58.11212747
1662,50.55437878,1,2.21110415,2.33172220,47.71186183
1663,40.61329043,0,0.43913664,0.84759427,38.38443319
1664,61.28841671,1,2.30039221,0.30358232,64.60017271
1665,54.85914178,0,0.10915204,0.06883630,51.20234013
1666,45.64002546,0,0.22881877,-2.38325694,50.96408819
1667,53.94371146,0,0.39944569,-1.29576478,57.06475636
1668,42.39178555,0,0.37392782,0.82145975,47.45136547
1669,38.14111882,1,2.16320673,0.43073693,46.22706077
1670,51.77888693,1,1.17437688,1.56477474,45.84876489
1671,49.52604811,0,-0.28254379,1.97276280,45.45981935
1672,50.39866485,1,2.08658271,1.15983762,51.72143251
1673,35.78362268,0,0.81278733,-0.41668920,49.40770966
1674,43.01700431,1,0.43273554,1.68126941,38.66855948
1675,49.83720493,1,1.24468403,4.06452148,47.42535139
1676,35.20639628,1,1.29022648,-0.03483910,47.53032432
1677,39.73215104,0,0.32881996,1.63375522,37.99030599
1678,51.30339765,0,-0.16038992,-1.14354367,53.28655868
1679,40.75892875,0,1.06800348,-1.09948014,49.17964583
1680,51.08757539,1,1.20588323,0.06736278,54.74026124
1681,43.60306914,0,0.12995811,-0.59768267,50.00663415
1682,49.18515491,0,-0.38082618,-1.06754836,50.70289156
1683,47.84858057,0,-0.13247167,-0.62879141,46.32174979
1684,54.00635275,0,-0.78444412,0.59455261,53.41615932
1685,43.03386222,0,0.46265510,1.03683238,45.46230618
1686,48.82031830,1,1.55021814,2.13074429,50.30670375
1687,60.24645042,1,0.32010833,0.53636439,61.59673494
1688,37.89514452,0,-0.47796498,1.41487253,34.98165852
1689,42.44002322,0,-0.25648509,-0.82802089,40.37037160
1690,65.57793824,1,1.77062706,2.23094964,58.34666244
1691,23.73013649,0,0.41498829,1.17613173,32.42872743
1692,66.82872479,1,1.70905972,1.52322256,61.73951320
1693,41.71360631,0,0.93710662,2.19517763,40.51816948
1694,30.97478958,0,-1.24159294,-0.70428216,39.57326437
1695,56.49106893,1,0.83544622,1.78405598,53.84833222
1696,44.72502979,0,0.15244413,-1.53506381,45.04016378
1697,63.40775503,1,1.36055284,-0.60651821,65.25365054
1698,52.69828858,1,2.31154234,-0.23656313,59.26046862
1699,46.67208691,0,-0.27246010,0.11297044,50.82737560
1700,56.00897218,1,0.59002687,3.69370804,52.18051559
1701,54.45048976,1,1.77594186,2.62781649,45.05697765
1702,48.46234763,0,-0.46348465,0.83617531,42.25956627
1703,67.54048343,0,-0.28317337,-0.67042781,62.10317676
1704,50.21410527,0,-1.51670805,-0.51203424,45.94714964
1705,49.18174973,1,1.16499211,-0.39946258,50.91396481
1706,58.22139820,1,1.15640897,3.58892275,55.35149471
1707,55.88591486,1,1.27068114,0.98552565,50.57679423
1708,66.69349550,1,0.46426109,1.95758898,59.79670508
1709,48.48547010,1,1.07688673,1.75965598,50.09625281
1710,40.26295367,0,-0.04523767,0.21831756,40.48660832
1711,51.66194564,0,-0.22733403,-0.13420339,49.67796660
1712,45.15203919,0,0.30952209,-1.81056594,50.64577244
1713,52.72297718,1,-0.14497396,1.59061315,52.92703715
1714,35.26158131,0,-0.84880699,-0.40907736,41.37868061
1715,51.38655869,0,-0.65926989,0.48246413,44.04758248
1716,41.78497264,0,0.30316121,-1.17639026,51.36586576
1717,54.87312789,1,0.20345484,3.04145927,50.77715846
1718,47.71795471,0,-1.55692961,-1.78734464,56.73433009
1719,51.78207110,0,-1.28635659,0.11898134,44.92649464
1720,47.32632226,0,-0.32764926,1.93595759,42.45721957
1721,48.72493787,0,0.47969270,0.11359095,48.15965873
1722,59.74902460,0,-0.12650330,-2.30713623,63.06588214
1723,40.70031712,0,1.12626427,-1.27455858,51.56109765
1724,54.12192387,0,0.31112454,0.01182840,58.44659440
1725,60.10307413,1,2.21700457,1.63608075,55.84230459
1726,33.88825030,0,-0.64788932,-1.40926124,36.61489990
1727,37.48366087,0,0.88908979,-0.68017696,43.27655486
1728,51.62719496,0,0.81834167,-0.84364040,48.36303092
1729,49.73453951,0,0.06307149,1.10052103,47.72166667
1730,45.51172132,1,0.68753441,-0.01280206,45.68346144
1731,48.37259897,1,1.91895058,3.45991688,41.73432025
1732,57.22099078,1,2.07231811,2.72148682,61.20919138
1733,51.67806550,0,-0.40233688,-1.61346948,57.92491457
1734,54.88686191,1,1.04540559,1.45198867,55.70249132
1735,49.01476600,0,-0.55209513,0.19634133,47.29732080
1736,50.36624169,1,1.19783599,0.25933375,52.36011778
1737,55.68375482,1,1.20956005,2.33932636,47.85598669
1738,65.58303110,0,0.28250803,-0.37196232,61.58926089
1739,55.80126120,1,0.14159104,1.93482895,59.62971915
1740,49.09951932,1,1.49168771,0.51584895,46.46812932
1741,61.27814703,0,0.00615783,0.64421451,56.14880100
1742,48.15682345,0,0.78392337,-1.83258853,52.40620909
1743,42.36323818,0,0.16591564,0.30302401,42.97133609
1744,59.78363756,1,1.26379619,2.14038443,54.36740430
1745,46.89924844,0,-1.64078958,-0.07883067,43.43988066
1746,41.50653883,0,-1.96017364,1.48212276,38.99172014
1747,52.19983297,0,0.44296761,0.61800924,55.81842238
1748,55.50911227,1,1.08964202,1.42007078,57.52438757
1749,46.04671603,1,-0.11845710,2.34910000,47.99408637
1750,59.47510116,0,0.47122798,2.13041342,52.96263476
1751,63.62307251,1,1.08705860,1.50449682,63.44146788
1752,45.46030901,0,1.55051972,0.49757151,47.78257955
1753,63.05226589,1,1.90215960,0.46160576,65.72933557
1754,54.98474131,1,1.22287043,2.55128979,57.10398013
1755,53.66858773,1,2.57496029,0.10365021,63.88159185
1756,45.32604376,0,1.00629611,3.51045415,39.12065907
1757,61.42506898,0,0.06054476,-0.71613128,54.51296532
1758,49.84270271,1,1.75574818,1.47994713,51.66301123
1759,56.83001483,0,0.64916603,-1.03287514,54.85828970
1760,57.01104634,0,0.29494879,0.10023578,56.97268466
1761,59.87113632,1,1.35514208,0.71695967,54.14841269
1762,37.39632653,0,0.48377777,-1.30934489,44.40197915
1763,45.11759886,1,0.13985126,3.08919189,44.38234160
1764,51.06039299,0,-0.16374528,1.57566439,46.18567360
1765,60.02701333,0,-0.72713439,-1.07976239,58.10840700
1766,48.59135822,1,-0.42461877,1.23973174,42.14678047
1767,56.85315792,1,0.45453970,0.63857740,53.25980751
1768,32.46448919,1,1.84484754,2.61722583,36.88823989
1769,51.63197435,0,0.11754056,-0.30642699,55.89699475
1770,25.98410580,0,-0.28553704,-2.16836561,36.98716442
1771,52.27329335,1,1.45949118,1.95675614,56.65171645
1772,43.58139802,1,1.00302047,1.37580307,50.40330551
1773,52.49461989,1,2.02389061,0.00324227,55.13184618
1774,44.54091610,0,0.73296166,1.10222650,45.62930570
1775,51.48053173,1,1.37076592,4.52590400,41.62446479
1776,63.30059321,1,1.58804136,-0.47887681,69.40988802
1777,56.12706420,1,-0.06997045,-0.84152013,62.49393428
1778,55.14681943,0,-0.55252897,1.30023286,51.15481918
1779,50.53135078,1,1.05698317,0.43385722,54.17193835
1780,37.87429202,0,0.95174004,1.05973945,39.19470036
1781,56.40442507,1,0.05667256,1.12355146,55.03419409
1782,53.73160558,0,-0.88134280,-0.94555001,55.96209847
1783,36.56973004,0,0.04724329,1.30862190,42.51524025
1784,46.77211854,1,2.50281393,4.10954452,43.35226567
1785,34.98010565,0,0.48951697,-1.00848891,37.39836179
1786,41.23957736,0,-1.06613453,0.26693301,39.09701115
1787,43.28865493,1,0.69625038,1.82015917,41.91817622
1788,29.03543523,1,2.24271208,1.04486783,36.49724113
1789,42.39735266,1,2.29312846,1.73600758,46.40241250
1790,49.69674100,1,0.69193872,1.22997374,48.53294424
1791,51.10685211,0,-0.28067389,0.46162144,55.04554002
1792,66.46081138,1,2.19286249,2.14867572,66.14935833
1793,56.71648965,0,-0.87957279,0.52180944,49.16564740
1794,60.78334090,1,1.43675513,1.81169978,60.30307686
1795,35.76134406,0,-0.85173992,-1.46772763,45.08371555
1796,50.62992563,1,0.48190880,1.02689053,55.66525746
1797,60.51456229,0,-0.39618635,-1.01218244,56.23818150
1798,52.90942086,0,-0.18234746,0.49812851,46.60367544
1799,69.35896852,1,2.41167188,-0.13766596,71.93588085
1800,46.92650107,1,1.85721735,1.48628350,51.04791704
1801,56.68481989,1,1.36125592,0.89684178,58.50657586
1802,41.13840558,0,0.01174068,-0.82952180,45.49705654
1803,68.75125815,1,1.49255510,-1.88553977,74.46096020
1804,52.16221275,1,0.50763231,0.09779483,53.01025953
1805,66.92933998,1,1.49298887,2.81623912,56.24654656
1806,71.89410020,1,1.97675798,2.80876369,72.10375809
1807,55.21525852,0,-0.30662964,1.27538380,54.00750577
1808,57.21848415,1,1.96453526,-0.55119138,59.28593246
1809,40.12035726,0,0.62890633,-1.62201856,49.85817964
1810,41.11305575,0,-0.51497366,-0.55030690,44.48800320
1811,42.85772253,0,-0.56303255,-0.78355045,48.26485517
1812,52.70175386,0,-0.38699357,1.54690565,41.07014498
1813,53.42791584,0,-0.06173519,-0.13964056,54.45256980
1814,43.34235011,0,-0.49274996,0.06474203,44.27982535
1815,44.65339286,1,0.96646084,0.55635518,49.15934508
1816,50.75303436,0,0.59511798,-0.59152045,49.21024206
1817,72.74262028,1,0.30050063,1.24981387,67.57397940
1818,40.82314684,0,0.43872330,-0.72654034,45.16893639
1819,47.95245162,0,0.80823945,1.46043883,46.00829005
1820,56.44983889,0,0.73953158,-0.63961544,55.74347474
1821,57.67547036,1,0.79844206,2.90280160,52.19497791
1822,40.34420507,0,0.93161539,-0.69876627,46.55736022
1823,46.91884043,0,0.95195660,-0.16497007,51.00332948
1824,65.19294531,0,0.14899558,-0.10486568,65.04856366
1825,56.90834674,0,0.95321497,0.76442046,53.74877244
1826,61.33657928,0,-0.51081232,0.46151069,59.13023504
1827,66.38980477,0,-0.64106018,-2.23614104,69.45902659
1828,46.65166313,1,1.19920685,2.27220654,44.33109893
1829,47.75801396,1,1.03294572,1.98290571,44.18648311
1830,31.80457801,1,1.31392390,1.32929140,45.71582100
1831,57.60980099,1,1.08058195,1.47541646,58.34809637
1832,36.67004237,0,0.16360198,-1.49877455,38.78189242
1833,60.68408502,1,0.36348520,2.29267878,61.70443085
1834,43.31452549,0,-0.22090479,0.61016472,48.31632159
1835,36.70774329,0,-0.21573686,1.30814079,37.45328799
1836,55.74118102,1,1.05651724,-0.74689033,55.38775401
1837,43.11285730,1,1.45313577,1.26129164,50.50498698
1838,53.60051314,0,-0.55672204,-0.13617956,53.11863542
1839,49.88451167,1,1.43002173,1.91024311,51.62076434
1840,39.77532909,0,0.31695093,-0.60098715,44.55869037
1841,69.51180278,1,0.90974560,0.76287606,64.21958877
1842,38.66968536,0,-0.09306148,1.56974050,33.18778631
1843,61.04663261,1,0.29646470,2.33591918,54.93878392
1844,46.66196104,0,-0.87471489,1.09305622,43.77852797
1845,45.84287456,0,0.08829176,-1.43697974,55.06210677
1846,53.29763372,0,-0.24345439,-0.80765110,55.58392900
1847,51.09586395,0,0.68313054,-1.47856989,58.53345978
1848,48.52955630,0,-1.32669087,-1.47282037,50.21562655
1849,57.95687425,0,0.44693234,0.25327860,57.04613908
1850,82.55144383,1,2.45004417,0.72669962,70.84493149
1851,60.23930971,1,0.72314607,0.42954887,58.29280496
1852,65.71205797,1,0.60243103,0.35496857,65.07849947
1853,52.84196746,1,1.17100558,1.15451901,53.64956546
1854,37.70311237,1,0.65140955,0.77896231,41.65655076
1855,58.49111647,1,1.12823238,0.79421746,60.57270899
1856,51.16963298,1,1.21069938,2.96101495,50.48243376
1857,38.80479352,0,1.62898994,-0.04408507,44.64498572
1858,42.75103660,0,-1.06798213,-0.72347926,53.00090529
1859,47.34860124,1,2.22865443,-0.16955443,53.46290118
1860,46.25120145,0,0.25263262,1.00194519,46.00577622
1861,60.00298540,1,1.33216584,-0.50276209,64.32315743
1862,63.10485250,1,0.66747650,-0.13772594,67.28427693
1863,45.15709290,1,-0.47916881,5.67371023,44.03494667
1864,41.41510161,0,0.58984742,-0.51457487,50.37522499
1865,57.22281459,0,-1.12116429,-0.86514602,54.03841095
1866,40.05687981,0,-0.47278881,0.47491518,38.71162297
1867,45.88576758,0,-0.32157840,-1.33795194,44.65548683
1868,53.39423884,1,0.78107896,1.43286873,57.08860469
1869,59.89633630,0,-0.41952624,1.58686968,50.97145700
1870,61.04342407,1,1.14678281,-0.16410641,63.11727021
1871,50.10048364,1,1.63182178,0.31566191,52.69917595
1872,57.31215770,1,1.13841374,2.49198021,48.01676838
1873,32.12182718,0,1.67741440,0.54058674,38.29666311
1874,55.24331001,0,0.24864850,-1.27959236,54.17127908
1875,38.84102876,0,0.89020582,-0.05162201,45.21801779
1876,52.13908948,0,0.67081210,0.21194101,52.45695391
1877,53.34069572,1,1.77462550,0.32976320,56.69502354
1878,48.38283348,0,-0.88892741,0.12517334,45.24631786
1879,44.32811528,0,-0.36754987,1.95673144,38.13657285
1880,58.56789092,1,0.60515746,1.94199873,56.95952847
1881,54.17837768,1,0.15399197,0.76278347,54.43428590
1882,54.49147568,1,0.19777136,0.39557620,50.59377201
1883,28.92819539,0,-0.14444275,0.24145613,33.97565937
1884,45.17406963,1,1.75632341,0.11238525,54.31353000
1885,51.85150695,1,0.43909182,-0.65410455,64.32296730
1886,56.03495052,1,2.24196688,0.32837431,58.24796429
1887,60.18063428,1,0.72580138,0.91076713,61.56004739
1888,49.97384322,0,0.26549286,-1.68730360,52.81532351
1889,52.62891008,0,-0.75175314,-1.92595537,51.33602705
1890,57.93760295,1,0.61381740,3.90486512,51.56693405
1891,59.79311285,1,1.91859329,-0.51442784,67.85657399
1892,43.73154241,0,-0.47591758,-0.15807418,45.24564695
1893,49.11716158,1,1.81560784,3.35766055,44.72576767
1894,40.43225492,0,0.03920932,-1.86295135,48.79877551
1895,48.51925394,0,-1.25083813,-0.33019308,50.14644496
1896,47.09982723,0,-0.87201150,1.19388271,39.08259586
1897,40.83246820,1,1.68617476,1.10577556,43.66272100
1898,58.82742657,1,-0.73828013,1.01892654,52.55522173
1899,57.66212748,1,2.19672498,0.86005863,57.88517191
1900,55.34479576,0,0.63769667,0.42585878,54.89494910
1901,50.48515121,0,-0.68627140,-0.02837444,47.39653325
1902,31.39784748,0,0.81096021,-0.06705127,38.91196420
1903,52.12981170,1,2.35157423,0.48014374,58.88070991
1904,37.06760953,0,-0.52443072,0.99947983,38.71554122
1905,54.43524614,1,1.21654397,1.66565028,58.81515314
1906,51.62774438,0,-1.10046294,-0.33530526,50.88684832
1907,52.44305202,0,0.25773626,0.71821484,57.02941399
1908,60.24173848,1,1.69733257,1.27023759,61.75471638
1909,53.22699795,1,1.07706336,-0.40327204,57.83927000
1910,51.10281252,0,-0.48484323,-1.17936296,56.56637032
1911,45.98368194,0,-0.71175662,0.87459657,46.28921291
1912,62.20358720,1,1.48979367,1.44395844,57.44648680
1913,61.45983347,0,0.65563794,-1.55613331,65.62675661
1914,52.37449355,1,1.16537622,0.16616011,53.12435334
1915,70.05895858,1,0.06612922,1.41267933,62.22290799
1916,47.59192172,0,-0.27925802,0.67272732,50.38343356
1917,20.70449516,0,-0.37274222,-0.48378472,24.06237928
1918,48.44792910,1,2.53586529,1.67097547,50.74515507
