applicant_id,diagnostic_score,centered_score,tutoring_eligible,baseline_gpa,end_term_math_score
RD1520,40.000001,-19.999999,1,2.305223,67.475166
RD1521,60.620845,0.620845,0,3.108739,62.148982
RD1522,65.287884,5.287884,0,2.859609,72.062735
RD1523,71.311949,11.311949,0,3.399435,76.328059
RD1524,52.409752,-7.590248,1,3.1915,78.209747
RD1525,47.778184,-12.221816,1,2.564008,64.07026
RD1526,59.770003,-0.229997,1,2.377855,70.530869
RD1527,57.447989,-2.552011,1,2.805434,69.119725
RD1528,70.389753,10.389753,0,2.589987,76.523068
RD1529,62.785626,2.785626,0,3.342073,67.168199
RD1530,54.854583,-5.145417,1,3.109642,68.178926
RD1531,60.303798,0.303798,0,3.278819,67.595169
RD1532,63.406446,3.406446,0,3.163054,61.395756
RD1533,71.497674,11.497674,0,3.055714,72.644081
RD1534,64.047265,4.047265,0,2.770354,70.484571
RD1535,74.250162,14.250162,0,2.525078,69.427638
RD1536,66.26266,6.26266,0,2.884783,71.550137
RD1537,74.322584,14.322584,0,3.031936,71.281159
RD1538,50.416394,-9.583606,1,1.914137,65.13327
RD1539,57.541568,-2.458432,1,2.554559,68.605911
RD1540,52.927389,-7.072611,1,2.41446,68.800593
RD1541,40.000001,-19.999999,1,1.970519,59.915519
RD1542,54.879492,-5.120508,1,2.359716,62.690269
RD1543,61.700243,1.700243,0,2.526421,67.601114
RD1544,64.437824,4.437824,0,2.911698,69.32209
RD1545,61.054135,1.054135,0,2.641736,62.614271
RD1546,64.926311,4.926311,0,2.452785,57.812061
RD1547,60.640056,0.640056,0,3.116472,74.625671
RD1548,53.731731,-6.268269,1,2.168547,64.546824
RD1549,56.496738,-3.503262,1,3.003679,67.002753
RD1550,65.16698,5.16698,0,3.276974,70.398765
RD1551,45.856604,-14.143396,1,2.222945,65.222593
RD1552,53.569755,-6.430245,1,2.664055,65.858915
RD1553,60.85133,0.85133,0,3.039236,72.850842
RD1554,56.970826,-3.029174,1,2.638071,70.069139
RD1555,52.331317,-7.668683,1,2.379732,71.768809
RD1556,63.736503,3.736503,0,2.38724,73.8888
RD1557,55.509652,-4.490348,1,3.023998,69.836386
RD1558,46.570621,-13.429379,1,2.383975,65.112733
RD1559,60.218821,0.218821,0,2.239384,69.345509
RD1560,46.356121,-13.643879,1,2.222744,59.571751
RD1561,62.99596,2.99596,0,2.551709,68.377719
RD1562,65.282411,5.282411,0,2.735372,62.162829
RD1563,79.505886,19.505886,0,3.838544,77.962775
RD1564,67.523226,7.523226,0,2.892753,67.593884
RD1565,79.999999,19.999999,0,3.008554,70.149387
RD1566,69.480112,9.480112,0,3.439988,72.034802
RD1567,74.433943,14.433943,0,3.234585,69.977691
RD1568,46.498403,-13.501597,1,2.320872,58.097463
RD1569,60.431053,0.431053,0,2.523278,65.810125
RD1570,61.914892,1.914892,0,2.8632,64.279255
RD1571,75.348402,15.348402,0,2.996242,81.52861
RD1572,53.392794,-6.607206,1,2.776947,80.42183
RD1573,56.552858,-3.447142,1,2.957077,79.655956
RD1574,62.801253,2.801253,0,2.982526,63.577369
RD1575,57.447356,-2.552644,1,2.759738,83.295411
RD1576,53.745969,-6.254031,1,2.200952,63.841379
RD1577,56.031024,-3.968976,1,2.701897,73.411701
RD1578,79.999999,19.999999,0,2.992389,80.857654
RD1579,60.551802,0.551802,0,2.493027,58.907215
RD1580,46.495792,-13.504208,1,2.455308,64.826611
RD1581,53.715623,-6.284377,1,2.964698,82.651733
RD1582,44.763002,-15.236998,1,1.932213,67.232274
RD1583,50.35659,-9.64341,1,2.380069,66.042087
RD1584,45.043432,-14.956568,1,2.63939,68.924679
RD1585,74.229273,14.229273,0,2.969042,71.35251
RD1586,63.545998,3.545998,0,2.961379,70.621996
RD1587,43.161426,-16.838574,1,2.374987,63.380056
RD1588,48.534416,-11.465584,1,2.713691,66.924276
RD1589,70.36063,10.36063,0,2.688314,71.951171
RD1590,73.263968,13.263968,0,3.348398,73.304594
RD1591,68.038915,8.038915,0,3.145075,72.306272
RD1592,59.666576,-0.333424,1,2.902246,71.48751
RD1593,54.476797,-5.523203,1,2.961509,76.20079
RD1594,58.98339,-1.01661,1,2.699769,73.381777
RD1595,58.834038,-1.165962,1,2.548735,69.682062
RD1596,54.277554,-5.722446,1,2.32102,71.908735
RD1597,50.485127,-9.514873,1,2.439673,63.368567
RD1598,60.195293,0.195293,0,2.272133,64.639951
RD1599,46.612592,-13.387408,1,2.479619,61.386088
RD1600,69.752843,9.752843,0,3.257666,63.636334
RD1601,48.567172,-11.432828,1,2.0448,64.250359
RD1602,59.146648,-0.853352,1,2.775919,68.98483
RD1603,69.229275,9.229275,0,2.688601,78.379358
RD1604,60.491139,0.491139,0,2.986646,65.75167
RD1605,60.382396,0.382396,0,2.516494,68.010142
RD1606,62.046391,2.046391,0,2.859491,68.287696
RD1607,48.355433,-11.644567,1,2.492332,71.665707
RD1608,49.064238,-10.935762,1,2.607091,70.52412
RD1609,63.784953,3.784953,0,2.722232,64.360448
RD1610,61.764341,1.764341,0,2.539118,64.144767
RD1611,50.269105,-9.730895,1,2.570045,63.479094
RD1612,67.66959,7.66959,0,3.418959,69.023154
RD1613,62.488276,2.488276,0,2.637797,74.328629
RD1614,65.825433,5.825433,0,3.099941,71.894978
RD1615,40.000001,-19.999999,1,2.163909,57.472452
RD1616,68.116588,8.116588,0,3.516304,72.563152
RD1617,45.931192,-14.068808,1,2.082793,70.623464
RD1618,54.393424,-5.606576,1,2.386081,70.124478
RD1619,46.606019,-13.393981,1,2.00685,66.715015
RD1620,56.997449,-3.002551,1,1.937956,63.687233
RD1621,56.863503,-3.136497,1,3.003139,66.070429
RD1622,46.542839,-13.457161,1,2.601145,72.301338
RD1623,64.525379,4.525379,0,3.221881,72.753058
RD1624,46.093085,-13.906915,1,2.345459,66.250664
RD1625,73.780891,13.780891,0,2.791207,76.191964
RD1626,73.659876,13.659876,0,3.548924,71.288711
RD1627,65.596731,5.596731,0,2.364414,70.009302
RD1628,50.678428,-9.321572,1,2.513833,71.54507
RD1629,66.212226,6.212226,0,2.971109,75.365811
RD1630,77.031922,17.031922,0,3.236986,77.186913
RD1631,49.755917,-10.244083,1,2.336286,67.524437
RD1632,64.640874,4.640874,0,2.813798,65.039084
RD1633,52.504701,-7.495299,1,2.845432,65.96891
RD1634,68.592223,8.592223,0,3.254974,78.957432
RD1635,64.016619,4.016619,0,2.503772,72.469078
RD1636,78.900167,18.900167,0,3.667583,83.822513
RD1637,60.315034,0.315034,0,2.819828,67.235056
RD1638,56.969339,-3.030661,1,2.891964,61.923127
RD1639,44.698448,-15.301552,1,2.42331,73.221172
RD1640,62.934551,2.934551,0,3.255562,70.091007
RD1641,57.544501,-2.455499,1,3.044361,70.327339
RD1642,71.341978,11.341978,0,3.45076,74.817043
RD1643,66.445447,6.445447,0,2.547357,76.746246
RD1644,59.16614,-0.83386,1,2.865842,72.148188
RD1645,48.442329,-11.557671,1,2.379957,65.277991
RD1646,63.846675,3.846675,0,2.584861,64.882916
RD1647,69.217379,9.217379,0,3.314933,74.686816
RD1648,40.601307,-19.398693,1,2.214093,67.919734
RD1649,57.458489,-2.541511,1,3.060045,65.955746
RD1650,55.842259,-4.157741,1,2.890089,75.807418
RD1651,56.211154,-3.788846,1,2.371185,70.976055
RD1652,59.364558,-0.635442,1,2.489372,68.072418
RD1653,43.509956,-16.490044,1,2.021422,71.132563
RD1654,65.869827,5.869827,0,2.951622,74.156027
RD1655,52.713231,-7.286769,1,2.620025,68.683354
RD1656,50.44284,-9.55716,1,2.629494,66.755607
RD1657,61.165415,1.165415,0,2.960757,79.384398
RD1658,65.802158,5.802158,0,2.820409,70.570332
RD1659,46.75743,-13.24257,1,2.627338,61.360705
RD1660,69.533859,9.533859,0,2.750871,64.694943
RD1661,56.634472,-3.365528,1,2.96605,71.211768
RD1662,64.386132,4.386132,0,2.812873,72.585352
RD1663,79.999999,19.999999,0,3.435674,82.426338
RD1664,61.455485,1.455485,0,3.06699,70.148069
RD1665,55.593019,-4.406981,1,2.817963,82.139427
RD1666,51.816244,-8.183756,1,2.832277,70.864074
RD1667,53.667565,-6.332435,1,2.172288,69.436656
RD1668,60.709346,0.709346,0,3.491714,65.730694
RD1669,71.535207,11.535207,0,2.619375,78.450812
RD1670,48.939754,-11.060246,1,2.661354,69.093724
RD1671,71.744757,11.744757,0,2.927777,75.101671
RD1672,54.939573,-5.060427,1,2.157586,71.864228
RD1673,68.076886,8.076886,0,2.806768,66.928067
RD1674,59.48644,-0.51356,1,3.287786,76.363937
RD1675,61.798794,1.798794,0,2.632858,63.108438
RD1676,79.999999,19.999999,0,3.381907,89.741521
RD1677,60.142817,0.142817,0,2.925483,60.512042
RD1678,67.920548,7.920548,0,3.047092,73.05079
RD1679,49.829448,-10.170552,1,2.392944,67.018436
RD1680,49.325476,-10.674524,1,2.339005,65.394402
RD1681,62.416398,2.416398,0,2.441386,58.241109
RD1682,68.022989,8.022989,0,2.489205,68.810826
RD1683,54.211202,-5.788798,1,2.24266,71.182165
RD1684,56.015059,-3.984941,1,2.467435,72.689129
RD1685,53.802339,-6.197661,1,2.504519,65.88953
RD1686,65.432382,5.432382,0,2.676642,62.100776
RD1687,65.936426,5.936426,0,3.390446,68.915406
RD1688,69.016764,9.016764,0,2.819346,70.906672
RD1689,54.205553,-5.794447,1,2.786238,65.208228
RD1690,47.779604,-12.220396,1,1.890761,66.189932
RD1691,49.491402,-10.508598,1,3.113184,67.311809
RD1692,56.751635,-3.248365,1,2.668311,73.471116
RD1693,40.000001,-19.999999,1,2.254015,68.130163
RD1694,57.480265,-2.519735,1,2.035961,64.896512
RD1695,61.735936,1.735936,0,3.266121,65.787522
RD1696,65.402086,5.402086,0,3.257811,71.27864
RD1697,59.624453,-0.375547,1,2.225389,71.048504
RD1698,79.999999,19.999999,0,3.731486,81.242051
RD1699,56.629517,-3.370483,1,3.091373,62.971883
RD1700,52.814133,-7.185867,1,2.886618,61.67458
RD1701,72.493348,12.493348,0,2.535362,61.273929
RD1702,74.29313,14.29313,0,2.892855,77.87074
RD1703,50.85051,-9.14949,1,1.701662,79.493498
RD1704,76.742399,16.742399,0,3.42982,88.604133
RD1705,57.552447,-2.447553,1,2.550835,83.205396
RD1706,66.321297,6.321297,0,3.060196,71.608075
RD1707,46.810029,-13.189971,1,1.925325,66.736985
RD1708,70.70729,10.70729,0,3.25897,72.939311
RD1709,58.950052,-1.049948,1,2.788417,72.441807
RD1710,67.047571,7.047571,0,2.931789,76.86314
RD1711,46.81906,-13.18094,1,2.666676,66.783636
RD1712,70.175117,10.175117,0,2.73836,69.245534
RD1713,74.47315,14.47315,0,3.17394,82.199222
RD1714,58.134579,-1.865421,1,2.482676,72.331596
RD1715,43.790355,-16.209645,1,2.357311,69.92815
RD1716,71.283926,11.283926,0,3.016904,74.200026
RD1717,62.376089,2.376089,0,2.526362,74.902075
RD1718,63.890058,3.890058,0,2.956745,71.519086
RD1719,63.643815,3.643815,0,3.197246,81.45257
RD1720,79.14252,19.14252,0,3.603591,73.44768
RD1721,51.815939,-8.184061,1,2.637869,69.451467
RD1722,67.840503,7.840503,0,3.188709,75.504786
RD1723,44.079147,-15.920853,1,2.605129,64.258756
RD1724,56.949562,-3.050438,1,2.653386,67.571454
RD1725,64.332909,4.332909,0,2.938093,59.96782
RD1726,59.133826,-0.866174,1,3.240179,69.892943
RD1727,51.323679,-8.676321,1,2.705475,63.971738
RD1728,54.622713,-5.377287,1,2.143445,69.2628
RD1729,58.993982,-1.006018,1,2.369863,64.796723
RD1730,57.272562,-2.727438,1,2.899409,69.894528
RD1731,79.999999,19.999999,0,3.3212,84.471543
RD1732,55.440995,-4.559005,1,2.879315,70.13585
RD1733,55.124363,-4.875637,1,2.989044,71.099556
RD1734,64.942748,4.942748,0,3.035434,71.466063
RD1735,65.823674,5.823674,0,2.811738,67.987023
RD1736,58.6937,-1.3063,1,2.316479,69.339265
RD1737,71.085368,11.085368,0,3.033244,62.181165
RD1738,76.568779,16.568779,0,3.467852,80.079632
RD1739,44.120916,-15.879084,1,2.756568,56.765874
RD1740,60.935934,0.935934,0,3.167381,58.880028
RD1741,57.677331,-2.322669,1,2.209643,75.294767
RD1742,58.481242,-1.518758,1,3.262735,71.607402
RD1743,52.664712,-7.335288,1,2.438189,66.866628
RD1744,79.999999,19.999999,0,3.555336,78.565006
RD1745,58.443489,-1.556511,1,2.725089,74.002223
RD1746,48.690982,-11.309018,1,1.984871,69.351092
RD1747,68.806384,8.806384,0,3.136377,74.285502
RD1748,54.773095,-5.226905,1,3.115657,63.838978
RD1749,50.795225,-9.204775,1,2.51953,74.027106
RD1750,59.258534,-0.741466,1,2.725269,75.182776
RD1751,67.952152,7.952152,0,3.085614,76.268251
RD1752,42.666639,-17.333361,1,2.523789,65.783267
RD1753,59.616214,-0.383786,1,2.966773,77.817615
RD1754,61.564279,1.564279,0,2.971335,70.432703
RD1755,58.743421,-1.256579,1,3.13458,70.87875
RD1756,61.18039,1.18039,0,2.553221,65.284069
RD1757,79.809178,19.809178,0,4.084086,75.125772
RD1758,63.220588,3.220588,0,3.261842,78.860628
RD1759,77.705611,17.705611,0,3.542206,82.549917
RD1760,61.748079,1.748079,0,2.33173,69.368424
RD1761,53.702901,-6.297099,1,2.465398,70.058024
RD1762,73.310941,13.310941,0,2.798405,80.059813
RD1763,56.323314,-3.676686,1,2.438157,75.41373
RD1764,79.999999,19.999999,0,2.985414,76.502331
RD1765,50.039534,-9.960466,1,2.4726,60.720485
RD1766,62.05108,2.05108,0,2.268922,77.697207
RD1767,52.710122,-7.289878,1,2.744747,71.175126
RD1768,49.672757,-10.327243,1,2.680611,77.021988
RD1769,74.784142,14.784142,0,3.064254,69.761384
RD1770,69.496473,9.496473,0,2.720997,68.079139
RD1771,54.26087,-5.73913,1,2.423194,71.207529
RD1772,45.398731,-14.601269,1,2.563929,65.806199
RD1773,72.674749,12.674749,0,2.685394,74.976423
RD1774,43.469631,-16.530369,1,2.421816,62.320813
RD1775,42.569916,-17.430084,1,2.462828,68.466467
RD1776,40.000001,-19.999999,1,1.591475,66.837554
RD1777,55.134486,-4.865514,1,3.228014,59.641947
RD1778,77.419369,17.419369,0,3.107692,80.918477
RD1779,61.790181,1.790181,0,3.09176,62.154263
RD1780,65.928644,5.928644,0,3.397737,72.715036
RD1781,55.877653,-4.122347,1,2.832695,72.404061
RD1782,52.909273,-7.090727,1,2.429644,67.795501
RD1783,66.727416,6.727416,0,3.423137,70.676689
RD1784,72.281638,12.281638,0,3.086871,74.911279
RD1785,77.782205,17.782205,0,3.385913,75.957909
RD1786,40.37469,-19.62531,1,2.484513,64.315834
RD1787,50.746303,-9.253697,1,2.308766,68.605802
RD1788,70.731768,10.731768,0,3.362591,86.412968
RD1789,46.184109,-13.815891,1,2.520972,65.321869
RD1790,42.965555,-17.034445,1,2.305474,65.155232
RD1791,55.263675,-4.736325,1,2.475659,71.325546
RD1792,52.593713,-7.406287,1,1.733652,68.703757
RD1793,64.635526,4.635526,0,3.286957,78.759802
RD1794,61.940202,1.940202,0,2.120738,75.152473
RD1795,76.381109,16.381109,0,3.225984,81.663975
RD1796,67.802968,7.802968,0,2.481649,74.630096
RD1797,55.091454,-4.908546,1,2.412539,69.10625
RD1798,53.499062,-6.500938,1,3.16261,70.488366
RD1799,65.638406,5.638406,0,2.655921,65.914182
RD1800,44.217728,-15.782272,1,1.890158,68.201448
RD1801,68.543244,8.543244,0,3.300575,78.829521
RD1802,47.581653,-12.418347,1,2.442828,67.534786
RD1803,55.153273,-4.846727,1,2.41271,73.568566
RD1804,76.710631,16.710631,0,2.751856,85.352176
RD1805,52.804532,-7.195468,1,2.518104,67.110095
RD1806,62.199482,2.199482,0,2.909022,70.753874
RD1807,67.928195,7.928195,0,3.152144,72.266041
RD1808,53.594579,-6.405421,1,2.424168,74.701612
RD1809,48.704419,-11.295581,1,2.940663,63.964916
RD1810,53.496659,-6.503341,1,2.796347,60.525844
RD1811,62.582421,2.582421,0,2.513826,73.038782
RD1812,59.339227,-0.660773,1,2.595572,71.008742
RD1813,57.364721,-2.635279,1,2.61156,69.757792
RD1814,60.858602,0.858602,0,2.821248,78.976507
RD1815,54.368256,-5.631744,1,3.29334,70.549319
RD1816,59.893652,-0.106348,1,2.400025,72.432195
RD1817,61.683916,1.683916,0,2.795011,66.654059
RD1818,55.285737,-4.714263,1,2.94931,67.390975
RD1819,62.972071,2.972071,0,2.410984,79.375616
RD1820,45.421206,-14.578794,1,2.408015,70.016559
RD1821,68.746787,8.746787,0,3.154443,70.683594
RD1822,62.181805,2.181805,0,3.106218,66.439994
RD1823,40.000001,-19.999999,1,2.215236,58.586471
RD1824,67.93539,7.93539,0,2.31866,74.368191
RD1825,66.687873,6.687873,0,2.680031,71.279085
RD1826,62.703871,2.703871,0,3.153512,62.796224
RD1827,55.49398,-4.50602,1,2.917642,74.376753
RD1828,56.679148,-3.320852,1,2.497303,68.987597
RD1829,53.760994,-6.239006,1,2.34561,70.458226
RD1830,67.770032,7.770032,0,3.176403,66.364558
RD1831,66.03459,6.03459,0,1.977982,69.884262
RD1832,58.178068,-1.821932,1,2.751485,63.156825
RD1833,54.641857,-5.358143,1,2.59812,62.736019
RD1834,53.503659,-6.496341,1,2.401655,73.752709
RD1835,70.735031,10.735031,0,3.052053,72.524228
RD1836,53.889681,-6.110319,1,2.723301,72.838045
RD1837,74.268749,14.268749,0,3.134795,74.992327
RD1838,59.721016,-0.278984,1,3.230492,71.431555
RD1839,60.706518,0.706518,0,2.236475,64.718664
RD1840,76.702009,16.702009,0,3.184305,74.215527
RD1841,43.137806,-16.862194,1,2.597854,67.294454
RD1842,74.258431,14.258431,0,2.960807,72.895041
RD1843,60.874648,0.874648,0,2.723261,64.589322
RD1844,52.266258,-7.733742,1,1.951349,73.491693
RD1845,53.197935,-6.802065,1,2.684083,68.390012
RD1846,69.466178,9.466178,0,3.461,72.481385
RD1847,71.651844,11.651844,0,2.97086,69.675229
RD1848,62.711042,2.711042,0,3.085352,75.032865
RD1849,63.963838,3.963838,0,3.101181,66.515853
RD1850,57.202766,-2.797234,1,2.695168,77.292232
RD1851,44.837491,-15.162509,1,2.424078,68.655512
RD1852,55.003726,-4.996274,1,2.095687,64.577346
RD1853,68.876292,8.876292,0,2.692918,71.72345
RD1854,40.000001,-19.999999,1,2.277532,67.408369
RD1855,59.076456,-0.923544,1,2.929863,74.324098
RD1856,73.564655,13.564655,0,2.988184,79.447988
RD1857,63.243513,3.243513,0,3.208208,76.687578
RD1858,51.021242,-8.978758,1,2.71988,71.003928
RD1859,66.617243,6.617243,0,2.953414,77.995957
RD1860,79.999999,19.999999,0,3.183242,84.932865
RD1861,60.502204,0.502204,0,2.359529,67.957425
RD1862,40.000001,-19.999999,1,1.91156,64.602129
RD1863,59.244725,-0.755275,1,2.071561,71.232394
RD1864,79.999999,19.999999,0,3.053663,81.42112
RD1865,59.567426,-0.432574,1,2.462979,72.341881
RD1866,40.000001,-19.999999,1,2.471482,67.667786
RD1867,62.937096,2.937096,0,2.497575,67.688389
RD1868,59.001768,-0.998232,1,2.527912,76.906207
RD1869,64.783325,4.783325,0,3.095377,72.843103
RD1870,59.607325,-0.392675,1,2.49969,63.433036
RD1871,61.783024,1.783024,0,2.870891,67.279506
RD1872,75.037234,15.037234,0,2.574568,74.350855
RD1873,65.28052,5.28052,0,2.556729,69.46483
RD1874,57.122854,-2.877146,1,2.222541,66.613198
RD1875,43.679935,-16.320065,1,2.089027,65.932274
RD1876,52.603044,-7.396956,1,2.981563,61.364663
RD1877,59.444547,-0.555453,1,2.503158,69.385666
RD1878,64.953665,4.953665,0,2.9409,71.410883
RD1879,46.10351,-13.89649,1,2.408149,56.458471
RD1880,47.645561,-12.354439,1,2.497405,76.392071
RD1881,47.430673,-12.569327,1,2.099478,64.69983
RD1882,50.405802,-9.594198,1,2.881519,72.733627
RD1883,79.999999,19.999999,0,3.81959,85.81378
RD1884,79.999999,19.999999,0,3.340347,87.333205
RD1885,73.338047,13.338047,0,2.592984,83.290109
RD1886,65.167037,5.167037,0,3.443872,63.591292
RD1887,77.609081,17.609081,0,3.734923,87.110533
RD1888,40.000001,-19.999999,1,2.531638,70.157726
RD1889,61.969918,1.969918,0,3.117638,72.609266
RD1890,57.805306,-2.194694,1,2.408719,65.094366
RD1891,55.041719,-4.958281,1,3.158851,60.935301
RD1892,67.22581,7.22581,0,2.626095,77.024145
RD1893,66.305691,6.305691,0,2.289558,59.879747
RD1894,66.744924,6.744924,0,3.436025,70.736956
RD1895,40.775367,-19.224633,1,2.391944,74.413329
RD1896,53.78999,-6.21001,1,2.745067,72.7909
RD1897,60.947731,0.947731,0,3.20243,70.924151
RD1898,61.475054,1.475054,0,3.311367,73.203771
RD1899,67.519375,7.519375,0,2.934791,68.878562
RD1900,79.829416,19.829416,0,2.944913,75.413557
RD1901,56.590836,-3.409164,1,3.341815,73.110729
RD1902,60.560504,0.560504,0,2.690073,68.300665
RD1903,50.135741,-9.864259,1,2.497567,66.799251
RD1904,54.786061,-5.213939,1,2.652005,63.773547
RD1905,70.949242,10.949242,0,3.168978,77.836851
RD1906,64.672241,4.672241,0,2.64775,65.181771
RD1907,69.240169,9.240169,0,2.695462,75.790859
RD1908,48.575022,-11.424978,1,2.339097,57.150004
RD1909,53.34055,-6.65945,1,3.34812,71.983663
RD1910,57.676428,-2.323572,1,2.758874,75.698092
RD1911,56.492329,-3.507671,1,2.901268,73.976899
RD1912,61.271559,1.271559,0,2.496869,56.170832
RD1913,52.979748,-7.020252,1,2.637998,64.489189
RD1914,50.920477,-9.079523,1,2.440069,63.557045
RD1915,64.398529,4.398529,0,2.660164,69.539155
RD1916,44.754649,-15.245351,1,2.081827,60.454553
RD1917,64.587567,4.587567,0,2.810052,63.334078
RD1918,57.558131,-2.441869,1,2.616562,73.940281
RD1919,57.152236,-2.847764,1,2.433373,65.159797
RD1920,66.45489,6.45489,0,2.615089,62.629813
RD1921,56.320348,-3.679652,1,2.881985,65.510777
RD1922,51.634029,-8.365971,1,2.173351,71.4464
RD1923,51.510498,-8.489502,1,1.808016,60.633526
RD1924,57.104183,-2.895817,1,2.569688,67.211204
RD1925,40.000001,-19.999999,1,2.512198,55.461261
RD1926,62.488847,2.488847,0,3.284759,74.269133
RD1927,78.276129,18.276129,0,2.804218,80.678278
RD1928,52.929612,-7.070388,1,2.195381,71.855939
RD1929,44.085888,-15.914112,1,2.097588,62.610837
RD1930,68.806525,8.806525,0,2.907656,65.594995
RD1931,57.165042,-2.834958,1,2.665213,68.809582
RD1932,58.156803,-1.843197,1,2.873541,68.884697
RD1933,66.796905,6.796905,0,3.111872,68.559999
RD1934,61.000243,1.000243,0,2.11591,69.335127
RD1935,51.594463,-8.405537,1,2.579293,68.692313
RD1936,75.518683,15.518683,0,2.66222,70.855541
RD1937,66.537785,6.537785,0,2.696867,71.339905
RD1938,57.578786,-2.421214,1,2.835028,68.27128
RD1939,65.561508,5.561508,0,2.998347,64.565936
RD1940,69.062504,9.062504,0,2.786851,76.342092
RD1941,60.785353,0.785353,0,2.75442,70.754698
RD1942,62.801246,2.801246,0,2.848781,72.263786
RD1943,40.000001,-19.999999,1,2.36717,70.349347
RD1944,40.000001,-19.999999,1,1.974712,64.837392
RD1945,57.816872,-2.183128,1,2.564365,68.372858
RD1946,78.306199,18.306199,0,2.679253,81.599887
RD1947,65.011661,5.011661,0,2.573611,69.185812
RD1948,66.604514,6.604514,0,2.178752,71.560152
RD1949,53.088226,-6.911774,1,2.911453,73.011959
RD1950,63.604543,3.604543,0,2.650371,63.543742
RD1951,68.928755,8.928755,0,2.766059,72.055792
RD1952,78.290819,18.290819,0,3.334393,70.35131
RD1953,79.999999,19.999999,0,3.118074,87.086348
RD1954,60.457519,0.457519,0,2.455723,67.217122
RD1955,67.289314,7.289314,0,3.367133,76.275055
RD1956,40.000001,-19.999999,1,2.208077,67.49045
RD1957,73.282263,13.282263,0,2.64418,82.356122
RD1958,53.183211,-6.816789,1,2.244915,66.42956
RD1959,65.675247,5.675247,0,2.707365,75.695487
RD1960,58.568197,-1.431803,1,2.260596,71.304946
RD1961,56.936049,-3.063951,1,3.023068,71.969768
RD1962,56.854623,-3.145377,1,2.47181,70.476813
RD1963,54.117193,-5.882807,1,3.034061,62.974229
RD1964,66.026999,6.026999,0,2.576923,72.431568
RD1965,58.664092,-1.335908,1,1.742763,68.283214
RD1966,51.960266,-8.039734,1,2.490367,74.586516
RD1967,56.343548,-3.656452,1,2.562838,67.446468
RD1968,65.597559,5.597559,0,2.436098,73.248114
RD1969,49.453813,-10.546187,1,2.2844,61.227483
RD1970,50.980443,-9.019557,1,2.726558,73.383902
RD1971,45.153922,-14.846078,1,2.560925,75.442889
RD1972,56.714251,-3.285749,1,2.801689,77.898814
RD1973,58.214758,-1.785242,1,2.993377,68.192866
RD1974,58.265385,-1.734615,1,3.291307,68.111918
RD1975,53.274451,-6.725549,1,2.479397,64.053768
RD1976,55.315655,-4.684345,1,3.047792,70.31829
RD1977,68.899673,8.899673,0,2.812351,74.919721
RD1978,54.658795,-5.341205,1,2.260249,65.589399
RD1979,48.23156,-11.76844,1,1.957226,63.731815
RD1980,61.109726,1.109726,0,2.474538,63.13383
RD1981,52.791899,-7.208101,1,2.546806,67.009642
RD1982,59.185334,-0.814666,1,2.835051,71.785409
RD1983,41.454561,-18.545439,1,2.219511,74.071974
RD1984,59.373496,-0.626504,1,2.498238,60.96866
RD1985,64.837326,4.837326,0,2.779311,75.672959
RD1986,62.687645,2.687645,0,3.142839,78.277168
RD1987,46.202758,-13.797242,1,2.997734,67.282222
RD1988,76.12749,16.12749,0,3.260743,80.114759
RD1989,49.819079,-10.180921,1,2.551131,57.808058
RD1990,52.484983,-7.515017,1,2.610221,70.35342
RD1991,59.301728,-0.698272,1,3.288785,71.479682
RD1992,47.206666,-12.793334,1,2.269897,65.447476
RD1993,47.727954,-12.272046,1,2.409084,69.649016
RD1994,67.346579,7.346579,0,2.667975,72.473532
RD1995,64.802997,4.802997,0,2.913052,64.445951
RD1996,55.530412,-4.469588,1,2.630908,71.065576
RD1997,70.365897,10.365897,0,2.830611,77.432785
RD1998,47.095122,-12.904878,1,2.456055,63.885777
RD1999,64.108639,4.108639,0,2.872088,59.829148
RD2000,46.945529,-13.054471,1,2.790753,67.061279
RD2001,59.588246,-0.411754,1,2.481086,72.840388
RD2002,57.655924,-2.344076,1,2.328121,65.858856
RD2003,54.803576,-5.196424,1,2.567104,63.509788
RD2004,53.368573,-6.631427,1,2.989855,71.867083
RD2005,76.056864,16.056864,0,3.633687,78.27625
RD2006,46.245265,-13.754735,1,2.111746,60.273049
RD2007,53.598399,-6.401601,1,2.143619,66.235918
RD2008,71.19023,11.19023,0,2.648632,68.352904
RD2009,72.645792,12.645792,0,2.897457,79.094438
RD2010,56.077324,-3.922676,1,3.120351,59.973187
RD2011,66.043939,6.043939,0,2.900567,73.825066
RD2012,54.660684,-5.339316,1,2.737065,66.367322
RD2013,70.224789,10.224789,0,3.415566,77.741148
RD2014,79.726924,19.726924,0,3.172453,81.145321
RD2015,50.717203,-9.282797,1,2.233431,64.642815
RD2016,48.583285,-11.416715,1,2.665144,63.404658
RD2017,63.141052,3.141052,0,2.377256,73.42926
RD2018,76.343781,16.343781,0,2.962632,75.897941
RD2019,73.313838,13.313838,0,3.290175,75.490903
RD2020,43.146238,-16.853762,1,2.196872,59.809131
RD2021,49.390204,-10.609796,1,1.849505,64.038767
RD2022,48.42843,-11.57157,1,1.919631,75.633954
RD2023,51.706473,-8.293527,1,2.544126,68.368921
RD2024,53.651279,-6.348721,1,2.579424,75.465441
RD2025,55.938064,-4.061936,1,2.78735,68.805954
RD2026,69.034337,9.034337,0,3.7074,84.594387
