person_id,baseline_search_skill,difficult_task,redesigned_interface,clicks_during_task,task_score
1714,59.28404838,1,0,12.80923737,75.84097952
1715,44.02480987,1,1,13.09200673,71.73109341
1716,43.73300104,0,1,10.17607590,76.42824414
1717,62.71178547,0,1,10.11755083,76.00876347
1718,44.70255818,1,1,12.48267195,70.00163578
1719,48.39351073,0,0,13.03500099,65.05114974
1720,46.81992339,0,1,10.82227012,64.31044033
1721,46.06346225,0,1,7.68002535,73.65495495
1722,58.04778687,0,1,9.00929580,71.65210076
1723,60.95443207,1,1,11.99156323,79.71274951
1724,50.67753722,1,1,13.67817839,67.13128344
1725,71.34248548,1,0,11.62350544,76.92335483
1726,42.02813951,1,1,12.61918709,69.62235388
1727,47.63140698,1,1,14.51939955,67.90899038
1728,59.67575852,1,1,12.36376579,71.38093709
1729,54.83266356,1,0,14.13016735,71.66862190
1730,52.38597535,1,0,14.39768611,56.94084904
1731,54.76502730,0,0,8.01982980,80.91428448
1732,41.70992381,0,1,10.17744961,67.88112411
1733,56.17937390,1,1,10.41283427,65.35895972
1734,47.23427564,1,0,13.22111311,58.33686050
1735,58.45512142,0,0,13.66254753,77.76175405
1736,55.10722982,0,0,11.69438738,79.57412232
1737,56.39782509,1,1,10.70687810,65.70555749
1738,35.81626230,1,1,12.80300079,67.63318058
1739,43.77142691,1,0,14.21758002,62.73539109
1740,42.63648085,0,0,12.00527136,64.85845254
1741,48.11670951,0,1,10.49470733,66.38421617
1742,47.30203537,0,1,11.96298624,76.23575086
1743,51.68778697,0,1,8.01310125,81.31995150
1744,56.34019056,0,0,10.48215243,77.83888499
1745,69.67557070,0,0,11.49905268,81.29578499
1746,18.73978793,1,1,12.74702358,66.29541943
1747,37.73701190,0,0,14.75840495,59.89251200
1748,37.15861458,0,0,11.72115513,65.31170468
1749,53.90276732,0,1,8.88454978,86.44907113
1750,51.29753328,1,1,13.15285472,70.13964835
1751,59.21528538,0,1,11.00541826,89.08715546
1752,63.11218924,0,1,8.22416665,86.08230909
1753,35.14941255,1,0,17.88104321,58.02896544
1754,42.17218704,1,0,14.48738414,68.14785273
1755,53.34300158,1,1,14.51186289,58.48714090
1756,47.51544599,0,0,10.57226614,64.88253663
1757,64.02060525,0,1,7.18136026,75.36606595
1758,46.13976386,0,0,13.60232472,67.71435225
1759,46.36911089,0,0,12.71410684,61.81331149
1760,70.89116188,0,1,6.52452093,71.61549252
1761,71.69881448,1,0,13.10213825,77.44714928
1762,52.37811413,1,0,16.98624170,63.16947489
1763,56.49678596,1,0,14.14699734,65.53246814
1764,49.77174167,0,1,8.84051735,78.56971888
1765,21.03727218,1,0,17.29930901,61.26350520
1766,55.07789700,1,1,15.39744161,70.64482139
1767,43.80461424,1,0,14.04028527,64.09346206
1768,57.02245806,0,1,9.06919574,74.94064032
1769,63.25996659,1,1,9.92313198,74.15708389
1770,43.76794100,1,0,15.23804475,62.55481664
1771,51.40022321,0,0,10.88143602,74.38564627
1772,64.89678191,0,0,9.02732107,82.91559833
1773,57.99051176,0,0,11.13158186,73.82662136
1774,50.07346391,0,1,7.84466553,74.89966911
1775,39.13123322,1,0,16.08620036,61.40661122
1776,57.23844110,0,0,7.84204603,72.08180817
1777,50.02332612,1,0,14.99738462,74.13377714
1778,28.89805966,0,1,12.62787185,68.96803818
1779,57.87286975,0,0,11.76908992,75.48498794
1780,39.34369834,1,1,10.36293822,69.92503809
1781,49.16249781,1,0,11.85802446,73.64645079
1782,46.16115179,1,1,12.41124095,68.87063968
1783,52.57955967,0,1,7.55876516,65.50731331
1784,37.59252894,1,0,15.40283167,66.65784222
1785,63.72340908,1,1,12.47857508,72.06408693
1786,46.88256053,1,0,12.74499458,77.02937311
1787,41.60150418,1,0,14.55469227,74.10432379
1788,45.49613303,0,1,9.69760147,72.40375336
1789,60.99525274,0,0,10.13602299,72.93443245
1790,47.80805687,0,1,10.09791323,73.08523929
1791,50.41348996,0,1,8.84610237,75.82021616
1792,51.35177035,0,1,9.28983604,77.40629696
1793,36.46328721,0,0,13.28410717,64.81782749
1794,47.21080787,1,1,13.24966436,65.87251174
1795,56.23009030,1,0,16.18138759,66.62225984
1796,36.48587996,0,1,11.22288410,58.97947042
1797,34.98645852,0,0,13.22925619,71.97135375
1798,46.81499101,0,0,10.92727407,67.82786906
1799,39.66006146,0,0,11.60307019,57.88789779
1800,49.73509464,1,1,14.59267705,72.66706990
