person_id,site,baseline_stress,workshop_offer,attended_workshop,wellbeing_after
1811,Lake,43.29344910,0,0,60.62236012
1812,Lake,53.20219459,0,0,60.61674624
1813,Lake,37.41560506,0,0,63.03271577
1814,Lake,45.48226618,0,0,68.16952461
1815,Lake,41.58264387,0,0,68.36472737
1816,Lake,42.01149983,1,0,65.78850121
1817,Lake,43.52676299,0,0,53.85565799
1818,Lake,43.59284461,0,0,55.35376594
1819,Lake,45.47884600,0,0,65.42430751
1820,Lake,53.12767243,1,0,57.78251271
1821,Lake,50.09855446,0,0,63.60821174
1822,Lake,56.45987516,0,0,54.00161683
1823,Lake,41.61805310,1,0,62.73056621
1824,Lake,47.13706347,1,1,51.98781419
1825,Lake,65.05185589,1,0,58.64962033
1826,Lake,50.72541821,1,0,63.39110868
1827,Lake,46.66669171,0,0,60.32191701
1828,Lake,41.20183851,1,1,71.20538818
1829,Lake,28.14798966,1,0,73.26757014
1830,Lake,53.19097882,1,1,65.30573457
1831,Lake,45.76138547,0,0,58.68032651
1832,Lake,46.30977101,1,1,61.63471287
1833,Lake,39.67603281,0,0,66.76266530
1834,Lake,68.60289317,1,1,51.24708824
1835,Lake,50.71987395,0,0,60.14827074
1836,Lake,53.11076205,1,0,58.25566368
1837,Lake,60.06673576,1,0,65.46435218
1838,Lake,47.05474322,1,0,58.14424502
1839,Lake,47.63525875,0,0,64.74984088
1840,Lake,51.02104411,1,0,57.75345097
1841,Lake,71.54036997,0,0,47.21099610
1842,Lake,31.45619745,1,1,68.43063813
1843,Lake,50.85668952,1,1,70.20069608
1844,Lake,56.98068007,1,0,56.19547894
1845,Lake,49.62638963,0,0,66.86139326
1846,Lake,53.97310582,1,0,68.50889557
1847,Lake,42.44572756,1,0,59.86301447
1848,Lake,39.09421562,1,0,65.84941005
1849,Lake,43.78045660,0,0,61.29902375
1850,Lake,63.23943533,0,0,55.08924725
1851,Lake,54.94528073,0,0,59.04617427
1852,Lake,63.28629014,0,0,55.20888871
1853,Lake,49.14132525,0,0,56.10741880
1854,Lake,31.59882032,0,0,74.35386222
1855,Lake,58.74601317,0,0,49.98622769
1856,Lake,55.00457429,0,0,41.91271461
1857,Lake,51.99628552,0,0,52.80746370
1858,Lake,47.41910476,0,0,57.54559590
1859,Lake,42.70728568,0,0,73.67484440
1860,Lake,49.12569938,0,0,63.78495484
1861,Lake,44.11880275,1,0,55.22356901
1862,Lake,62.68558798,1,0,62.44868903
1863,Lake,49.24768593,1,0,56.90500868
1864,Lake,67.76505363,0,0,56.75250354
1865,Lake,51.01272572,0,0,63.67252565
1866,Lake,31.79410686,1,1,62.06085262
1867,Lake,48.72547249,0,0,66.61218416
1868,Lake,57.27868268,1,1,63.27682566
1869,Lake,60.05940144,0,0,67.76503270
1870,Lake,57.49313111,1,0,62.09425371
1871,Lake,56.09211044,1,1,58.39755730
1872,Lake,60.18109239,1,0,60.82758954
1873,Lake,63.24516040,1,1,59.93815364
1874,Lake,56.84796452,1,1,62.67634519
1875,Lake,51.04022643,1,0,60.76318643
1876,Lake,49.29740773,1,0,50.11882515
1877,Lake,54.89837177,0,0,59.78466604
1878,Lake,57.17498345,0,0,52.87033017
1879,Lake,55.31582392,0,0,55.70345326
1880,Lake,51.23116400,0,0,55.79396937
1881,Lake,46.26795036,1,0,62.01352164
1882,Lake,29.51974623,1,1,63.14540270
1883,Lake,42.19597714,0,0,78.22387595
1884,Lake,63.80922058,1,0,56.96041594
1885,Lake,55.09575722,0,0,48.00395122
1886,Lake,58.22485647,0,0,55.37318766
1887,Lake,46.42498058,1,1,59.91194992
1888,Lake,32.53816902,1,1,72.67159532
1889,Lake,40.31264278,1,1,66.56402923
1890,Lake,34.66002028,0,0,69.37301876
1891,Lake,42.54887113,1,1,82.56889867
1892,Lake,55.05621108,1,1,69.31380901
1893,Lake,62.91087041,0,0,49.85626100
1894,Lake,50.13326680,1,1,64.62111201
1895,Lake,43.34585050,0,0,56.90561026
1896,Lake,54.31830116,1,1,60.60995451
1897,Lake,53.43474563,0,0,60.23525663
1898,Lake,57.29984226,0,0,62.78783818
1899,Lake,46.88609186,1,0,63.15331622
1900,Lake,54.76011652,1,0,59.14633726
1901,Lake,44.67550707,0,0,66.45850407
1902,Lake,52.08305289,0,0,57.85101457
1903,Lake,60.39577204,0,0,57.23589808
1904,Lake,37.57436210,0,0,68.71670925
1905,Lake,50.10640114,0,0,58.38841736
1906,Lake,53.72859545,0,0,61.24417387
1907,Lake,51.28410699,1,0,62.50718398
1908,Lake,47.45987725,1,1,60.08774058
1909,Lake,61.45535390,1,0,53.98284972
1910,Lake,46.18576124,0,0,51.84483789
1911,Lake,59.01896781,0,0,62.86870237
1912,Lake,44.97521079,1,0,53.31155824
1913,Lake,54.60321416,1,1,65.17775570
1914,Lake,56.47672899,1,0,56.78945865
1915,Lake,69.17029610,0,0,51.33527884
1916,Lake,50.27889888,0,0,68.00973808
1917,Lake,64.20492066,1,0,47.81309878
1918,Lake,53.11716844,0,0,61.39438240
1919,Lake,40.51490038,0,0,72.73040136
1920,Lake,44.21903267,0,0,67.87249009
1921,Ridge,69.16205469,0,0,51.34417242
1922,Ridge,64.87375421,1,1,62.53598396
1923,Ridge,73.40798394,0,0,52.20787915
1924,Ridge,56.42121901,0,0,67.67125880
1925,Ridge,54.94095792,1,1,55.03074066
1926,Ridge,56.70468618,0,0,58.87587060
1927,Ridge,44.06288674,0,0,57.64015360
1928,Ridge,54.64768647,1,1,70.99747966
1929,Ridge,49.08896208,0,0,57.87764228
1930,Ridge,52.72674353,0,0,58.09603715
1931,Ridge,68.18546418,0,0,47.71340267
1932,Ridge,54.47036788,1,0,63.69470407
1933,Ridge,64.89212169,1,1,50.08264101
1934,Ridge,45.03309044,1,1,66.16413896
1935,Ridge,48.27899701,1,1,63.79523001
1936,Ridge,49.51377253,1,0,64.84717742
1937,Ridge,52.97421652,1,1,60.16916460
1938,Ridge,53.37700257,1,1,63.64395099
1939,Ridge,54.62068530,1,1,68.35227099
1940,Ridge,57.96313321,0,0,60.07576908
1941,Ridge,49.57645791,1,0,56.58143072
1942,Ridge,63.80308672,0,0,68.08817985
1943,Ridge,59.79186301,1,1,66.52752895
1944,Ridge,45.55516559,0,0,63.71502598
1945,Ridge,54.72527784,0,0,62.09037292
1946,Ridge,67.78399797,1,1,60.83038628
1947,Ridge,77.73759980,1,0,53.39238797
1948,Ridge,50.89049552,1,1,65.86640108
1949,Ridge,41.52179603,1,1,66.20033027
1950,Ridge,57.91829824,0,0,61.64819921
1951,Ridge,54.44580142,1,1,54.14585243
1952,Ridge,62.09166007,0,0,63.53447348
1953,Ridge,54.44810290,1,0,70.76392806
1954,Ridge,63.81431171,1,1,56.69504731
1955,Ridge,48.03285770,1,0,58.51060512
1956,Ridge,38.19763907,1,0,59.83596716
1957,Ridge,52.21428939,1,0,60.62966940
1958,Ridge,69.18017320,0,0,46.78836756
1959,Ridge,54.83545311,0,0,60.07856608
1960,Ridge,41.61911246,1,1,69.97941954
1961,Ridge,59.18669557,1,1,66.37619018
1962,Ridge,62.31649832,0,0,55.49848374
1963,Ridge,64.72824594,0,0,57.00829872
1964,Ridge,56.34521014,0,0,63.97716224
1965,Ridge,59.57041172,0,0,55.22686995
1966,Ridge,45.96184624,1,0,60.61056616
1967,Ridge,44.68913636,0,0,67.11443425
1968,Ridge,62.18740254,0,0,59.99661465
1969,Ridge,45.33691178,1,1,71.17691346
1970,Ridge,57.44189739,1,1,57.75364146
1971,Ridge,50.53170807,1,1,62.16852035
1972,Ridge,64.56335527,0,0,46.41950301
1973,Ridge,53.43215263,1,0,67.90485243
1974,Ridge,45.04769262,0,0,58.42541292
1975,Ridge,48.04888186,1,1,67.17538441
1976,Ridge,38.76406123,1,1,67.36825466
1977,Ridge,51.40231142,1,1,65.90666448
1978,Ridge,45.61873836,1,0,62.79457477
1979,Ridge,50.84976163,1,1,55.02059527
1980,Ridge,57.98183463,0,0,47.73004874
1981,Ridge,44.44696507,0,0,52.03251968
1982,Ridge,53.28307996,1,1,62.30053274
1983,Ridge,45.81659487,1,1,64.90994352
1984,Ridge,44.29140215,0,0,73.16478660
1985,Ridge,65.27033155,1,1,61.53726172
1986,Ridge,42.84410782,1,1,63.55940796
1987,Ridge,44.49410868,1,1,60.19753323
1988,Ridge,58.07025575,0,0,61.86940158
1989,Ridge,69.76049795,0,0,46.12734053
1990,Ridge,47.68954287,0,0,60.10894226
1991,Ridge,46.26189195,1,0,63.77196382
1992,Ridge,46.70941438,1,1,56.21378492
1993,Ridge,66.11973841,1,0,54.86709715
1994,Ridge,34.38904199,1,1,70.72325377
1995,Ridge,60.46292099,1,1,59.52982352
1996,Ridge,45.65786346,1,1,70.55504016
1997,Ridge,48.17190091,0,0,58.80531335
1998,Ridge,41.67576584,0,0,64.00493605
1999,Ridge,51.21570418,0,0,66.88065144
2000,Ridge,38.52010792,0,0,70.48042349
2001,Ridge,47.74496090,0,0,65.21660829
2002,Ridge,61.75072794,1,1,59.66063077
2003,Ridge,51.72017209,0,0,57.12553477
2004,Ridge,51.21438025,1,1,65.88886346
2005,Ridge,49.97169881,1,1,73.92847600
2006,Ridge,59.67991083,0,0,54.99047717
2007,Ridge,52.98195244,1,1,66.02055292
2008,Ridge,42.47418907,1,1,58.24668313
2009,Ridge,49.03917830,1,1,60.22067058
2010,Ridge,49.93621678,1,0,57.55743797
2011,Ridge,64.70529663,0,0,43.40357643
2012,Ridge,57.69406768,0,0,57.23927680
2013,Ridge,59.38394680,0,0,51.73099072
2014,Ridge,56.16000492,0,0,62.14471619
2015,Ridge,53.91834607,0,0,64.15913240
2016,Ridge,55.74086760,1,0,63.53332337
2017,Ridge,51.17106052,0,0,51.08366858
2018,Ridge,65.01103160,1,1,43.55870258
2019,Ridge,43.17241675,1,1,63.43019635
2020,Ridge,54.19308427,1,0,53.87133873
2021,Ridge,63.01535277,1,1,65.62420081
2022,Ridge,52.52939149,1,0,64.33902650
2023,Ridge,43.40343413,0,0,68.68579619
2024,Ridge,43.42729705,1,0,60.23921978
2025,Ridge,63.63210678,1,1,55.13902177
2026,Ridge,52.64677560,0,0,59.07003463
2027,Ridge,70.42666141,1,1,49.90467312
2028,Ridge,57.40798646,0,0,48.10039563
2029,Ridge,37.51811016,1,1,71.64622356
2030,Ridge,63.11680153,1,1,52.77285323
2031,Ridge,72.01292357,1,1,58.65704164
2032,Ridge,36.15150442,1,0,59.98144678
2033,Ridge,40.00400585,1,1,61.69202871
2034,Ridge,54.69766730,1,0,58.09137862
2035,Ridge,48.74080231,0,0,61.06668671
2036,Ridge,54.26708889,0,0,44.12105936
2037,Ridge,57.79788026,0,0,59.57013627
2038,Ridge,55.65034770,1,1,66.86396069
2039,Ridge,66.30442906,1,0,50.35607794
2040,Ridge,45.94357377,0,0,56.91967755
2041,Ridge,53.99993007,0,0,57.59625158
2042,Ridge,66.88509299,0,0,44.58033745
2043,Ridge,51.24169510,0,0,54.22338336
2044,Ridge,55.47093863,1,1,61.13835201
2045,Ridge,54.95952046,0,0,50.53281226
2046,Ridge,67.39083236,0,0,52.12725566
2047,Ridge,48.56838212,1,1,68.44713712
2048,Ridge,57.53260047,1,0,49.55642468
2049,Ridge,49.98799064,0,0,56.13356775
2050,Ridge,51.10034955,1,1,63.73273887
2051,Ridge,46.98600574,0,0,53.48364136
2052,Ridge,50.92243706,0,0,58.67886022
2053,Ridge,53.68306495,1,1,63.98649086
2054,Ridge,58.68535730,1,0,56.27114867
2055,Ridge,69.30992786,1,1,57.61312456
2056,Ridge,69.37926103,0,0,42.19503703
2057,Ridge,46.83606717,0,0,58.63739119
2058,Ridge,56.55246509,0,0,61.65041243
2059,Ridge,52.67704675,1,0,54.15497183
2060,Ridge,61.24729793,1,1,61.62555234
2061,Ridge,59.23274631,0,0,48.00177264
2062,Ridge,48.50480564,0,0,56.56748109
2063,Ridge,61.85595433,1,1,65.44518781
2064,Ridge,34.35523506,0,0,59.87183663
2065,Ridge,52.77421353,1,1,52.06613177
2066,Ridge,41.48289333,1,0,63.11460284
2067,Ridge,44.21586387,0,0,62.69812967
2068,Ridge,56.62520622,0,0,52.79163141
2069,Ridge,59.75814223,0,0,49.15747661
2070,Ridge,62.60321378,0,0,52.85426343
2071,Ridge,70.43282572,1,1,47.85061937
2072,Ridge,38.48707257,0,0,73.45783073
2073,Ridge,64.50508556,0,0,52.89189019
2074,Ridge,47.99151280,0,0,62.25553116
2075,Ridge,67.45916437,0,0,54.16850251
2076,Ridge,64.74609238,0,0,50.03604980
2077,Ridge,51.44418613,1,1,62.62790665
2078,Ridge,44.44664577,1,1,75.79646610
2079,Ridge,60.48908844,0,0,56.10903609
2080,Ridge,62.97192360,1,0,49.85947777
2081,Ridge,61.56004204,0,0,55.37071835
2082,Ridge,37.17235366,1,0,59.53086667
2083,Ridge,62.62118992,0,0,51.29742345
2084,Ridge,42.73776911,0,0,65.50025186
2085,Ridge,55.40602387,1,1,72.47105588
2086,Ridge,50.13306684,1,0,59.47722619
2087,Ridge,42.37459303,1,0,61.15885414
2088,Ridge,54.48101426,0,0,60.66883069
2089,Ridge,49.56943468,0,0,57.50195969
2090,Ridge,47.73279314,0,0,50.81093325
2091,Ridge,45.27130235,1,1,66.16076244
2092,Ridge,58.99444114,1,1,67.46684121
2093,Ridge,65.24310481,0,0,45.42161559
2094,Ridge,45.14898170,0,0,54.30376432
2095,Ridge,56.02274551,1,1,64.71614265
2096,Ridge,51.41929482,0,0,59.10486400
2097,Ridge,38.42373423,0,0,69.60766437
2098,Ridge,57.18386872,0,0,61.02893005
2099,Ridge,58.12656280,0,0,56.50527866
2100,Ridge,64.11202256,1,1,48.50437841
2101,Ridge,56.01402370,0,0,48.44128043
2102,Ridge,55.85836031,1,1,65.48315574
2103,Ridge,47.06334041,0,0,62.99832518
2104,Ridge,64.28600675,1,1,58.32568078
2105,Ridge,38.23144549,0,0,71.67597000
2106,Ridge,59.10921517,1,0,53.79215462
2107,Ridge,58.27587124,0,0,61.69794006
2108,Ridge,53.58947941,1,0,55.29219639
2109,Ridge,59.18688430,1,0,56.23361698
2110,Ridge,53.72598219,0,0,70.01647234
2111,Ridge,49.75164987,0,0,60.11547567
2112,Ridge,56.66872710,0,0,55.51130520
2113,Ridge,70.44181185,0,0,46.27568164
2114,Ridge,46.40482844,1,1,71.27190166
2115,Ridge,56.58483737,0,0,55.51869561
2116,Ridge,50.72374641,1,1,63.30647032
2117,Ridge,57.10080953,0,0,54.53930872
2118,Ridge,48.41953355,0,0,59.66618525
2119,Ridge,50.31068702,1,1,70.36826322
2120,Ridge,62.66377378,0,0,58.36972149
2121,Ridge,63.43884349,1,0,56.11107723
2122,Ridge,53.23213916,1,0,50.15336086
2123,Ridge,51.56700405,1,1,66.71120600
2124,Ridge,64.79066616,1,1,58.29440918
2125,Ridge,58.28692642,1,0,45.81268347
2126,Ridge,53.40015601,1,1,58.78251916
2127,Ridge,75.72757828,0,0,53.12090111
2128,Ridge,62.71818987,1,1,58.80909694
2129,Ridge,58.44833229,1,1,60.10477575
2130,Ridge,60.86511939,1,1,64.63699947
2131,Ridge,40.84739347,1,1,66.13762692
2132,Ridge,53.47143817,1,1,66.03064323
2133,Ridge,60.10024988,1,1,63.91475854
2134,Ridge,48.48016307,0,0,58.28879306
2135,Ridge,72.74695207,0,0,37.73421070
2136,Ridge,62.32154492,1,1,57.17370052
2137,Ridge,58.59279307,1,1,68.69083488
2138,Ridge,60.83929995,1,1,62.16752453
2139,Ridge,75.11077952,0,0,52.82132340
2140,Ridge,42.70303703,1,1,61.29630064
2141,Ridge,47.22254089,1,1,62.84473361
2142,Ridge,71.16149640,0,0,57.97275564
2143,Ridge,55.85848965,1,1,61.95395013
2144,Ridge,42.90289752,1,1,64.60476354
2145,Ridge,37.42535227,0,0,64.44054655
2146,Ridge,71.38630683,0,0,44.48034963
2147,Ridge,46.64337637,1,1,62.80785916
2148,Ridge,52.80189712,1,1,69.39780576
2149,Ridge,50.04736442,1,0,57.45348647
2150,Ridge,43.49815607,1,1,75.16433885
2151,Ridge,50.97051455,1,0,56.20910872
2152,Ridge,46.93398968,1,1,47.91488493
2153,Ridge,44.56924005,1,1,67.38291652
2154,Ridge,30.98555585,0,0,55.29517988
2155,Ridge,51.58275175,0,0,62.81430166
2156,Ridge,67.61757384,0,0,53.10195438
2157,Ridge,57.16570635,0,0,63.46193221
2158,Ridge,60.61167759,1,1,63.73419613
2159,Ridge,64.62962087,1,0,58.12715755
2160,Ridge,68.50232303,0,0,55.50398365
2161,Ridge,42.14837127,0,0,66.93008931
2162,Ridge,45.33438026,1,0,60.37260702
2163,Ridge,47.30647475,1,1,57.48001899
2164,Ridge,54.05642606,0,0,56.68696456
2165,Ridge,59.19666137,1,1,59.80989626
2166,Ridge,49.50709979,0,0,60.63822093
2167,Ridge,56.99091926,0,0,66.71186161
2168,Ridge,67.32419238,0,0,45.65607252
2169,Ridge,50.20800541,1,0,58.08032881
2170,Ridge,47.07626025,0,0,64.72401772
2171,Ridge,60.69969544,0,0,51.92823870
2172,Ridge,50.68259795,1,0,44.97190520
2173,Ridge,49.29226110,0,0,63.14123528
2174,Ridge,51.31068449,1,1,60.86583261
2175,Ridge,54.69018812,0,0,58.98088892
2176,Ridge,59.18166231,0,0,56.29104002
2177,Ridge,52.91553648,1,0,51.16547231
2178,Ridge,49.21473555,1,1,59.18052760
2179,Ridge,56.92036420,0,0,64.10776369
2180,Ridge,54.59179011,0,0,53.44442867
2181,Ridge,48.49460945,0,0,67.80406847
2182,Ridge,53.14741391,1,1,62.82220034
2183,Ridge,48.95905200,1,1,57.57022972
2184,Ridge,56.64373266,0,0,57.48614950
2185,Ridge,59.18423857,0,0,50.71576435
2186,Ridge,53.39667558,1,0,47.09524595
2187,Ridge,45.00950572,1,1,64.95287778
2188,Ridge,57.46056943,0,0,57.48286965
2189,Ridge,51.33560304,0,0,57.47409955
2190,Ridge,56.97152975,0,0,55.74078533
2191,Ridge,58.18440764,0,0,54.09020008
2192,Ridge,55.94721790,1,1,66.28584107
2193,Ridge,54.04080701,1,1,70.76969275
2194,Ridge,53.15069378,1,1,64.19026869
2195,Ridge,57.34620450,0,0,61.33619807
2196,Ridge,56.25177730,0,0,55.78433702
2197,Ridge,44.02547256,1,0,52.96140763
2198,Ridge,65.28700334,0,0,55.04441684
2199,Ridge,42.28105376,1,1,60.68886516
2200,Ridge,40.40242275,0,0,59.12976233
2201,Ridge,50.22233670,0,0,60.56855844
2202,Ridge,43.99415531,0,0,71.43740905
2203,Ridge,50.97229910,1,0,62.07192429
2204,Ridge,32.79586097,0,0,58.53816488
2205,Ridge,62.75459682,0,0,56.10111189
2206,Ridge,47.71349101,0,0,57.78808879
2207,Ridge,67.42664798,0,0,52.65084657
2208,Ridge,49.47620555,1,1,68.92251145
2209,Ridge,69.54872899,1,0,44.07273765
2210,Ridge,61.03324976,1,1,54.64035763
2211,Ridge,44.35224649,0,0,55.60879319
2212,Ridge,51.76627069,0,0,58.20172682
2213,Ridge,52.35636881,0,0,64.38663328
2214,Ridge,52.40111399,1,1,69.23753355
2215,Ridge,51.89387570,1,1,59.57437791
2216,Ridge,55.46528014,0,0,56.94488062
2217,Ridge,43.57466756,1,1,66.14331281
2218,Ridge,36.88195516,0,0,59.44906253
2219,Ridge,54.68088888,1,1,69.34409793
2220,Ridge,45.77145828,1,1,57.48912081
2221,Ridge,54.50164550,1,1,57.67844873
2222,Ridge,69.25225301,0,0,50.11491082
2223,Ridge,55.59452504,0,0,55.05796612
2224,Ridge,42.90357468,1,1,56.50678868
2225,Ridge,33.76464405,1,1,65.50088642
2226,Ridge,56.86807012,0,0,58.96236005
2227,Ridge,51.47094150,1,1,65.33083439
2228,Ridge,33.75946470,1,1,75.53522590
2229,Ridge,53.56014818,0,0,58.72734177
2230,Ridge,48.75003231,0,0,65.57727292
2231,Ridge,44.34066875,1,1,59.74841992
2232,Ridge,51.82729025,1,1,76.82725568
2233,Ridge,55.30643675,0,0,65.05384625
2234,Ridge,37.39825050,1,1,64.86083510
2235,Ridge,46.89184442,0,0,61.88073893
2236,Ridge,60.38551842,1,1,53.67214476
2237,Ridge,75.27029926,1,0,47.38681863
2238,Ridge,68.92832081,1,0,52.43423704
2239,Ridge,64.49731900,1,1,61.48278913
2240,Ridge,63.35998258,1,1,62.31087065
2241,Ridge,47.31991193,1,1,62.40900567
2242,Ridge,60.86372684,1,1,48.42638473
2243,Ridge,63.58366174,1,0,62.05847619
2244,Ridge,45.42831106,1,1,66.48625412
2245,Ridge,52.43636522,0,0,49.20161200
2246,Ridge,49.73351176,0,0,63.52056983
2247,Ridge,45.51687704,0,0,66.50170068
2248,Ridge,55.59874395,1,1,68.86982882
2249,Ridge,47.28258494,1,1,69.37909579
2250,Ridge,41.79263565,1,1,61.81425261
2251,Ridge,45.39691971,1,1,68.90187088
2252,Ridge,57.52113409,0,0,53.79918769
2253,Ridge,49.64881054,1,1,66.18744327
2254,Ridge,53.62342590,1,1,61.73244408
2255,Ridge,49.35575416,0,0,63.29179599
2256,Ridge,41.22239827,1,0,70.29572321
2257,Ridge,54.01471043,0,0,50.58800106
2258,Ridge,56.14129637,0,0,54.16839336
2259,Ridge,64.41689617,0,0,63.56414974
2260,Ridge,45.51152860,1,0,68.29830829
2261,Ridge,66.08887207,0,0,59.26790264
2262,Ridge,51.82335188,1,0,54.96934692
2263,Ridge,46.21048773,0,0,61.87307402
2264,Ridge,52.91947606,1,1,53.50688977
2265,Ridge,50.20406524,1,1,64.27395028
2266,Ridge,42.33230083,1,1,71.56665616
2267,Ridge,48.16348384,0,0,55.80915184
2268,Ridge,48.41357534,1,1,67.91893196
2269,Ridge,63.81975714,1,0,60.35559092
2270,Ridge,52.62432511,0,0,59.09442330
2271,Ridge,59.08803985,1,0,53.30203839
2272,Ridge,51.35080167,1,0,61.09007807
2273,Ridge,51.86578953,0,0,53.41912268
2274,Ridge,67.89273070,1,1,48.99319191
2275,Ridge,47.88190283,1,1,64.25390946
2276,Ridge,47.82965989,1,1,71.10989889
2277,Ridge,45.13149965,1,1,71.99758212
2278,Ridge,66.51172232,1,1,58.50330528
2279,Ridge,57.68197596,0,0,56.80873653
2280,Ridge,61.70575213,0,0,58.15897521
2281,Ridge,68.60622210,1,1,62.86485250
2282,Ridge,52.81980752,1,1,62.29880316
2283,Ridge,60.28571018,1,1,61.70171967
2284,Ridge,55.73472065,1,1,71.81024805
2285,Ridge,59.32137464,1,0,57.75770022
2286,Ridge,58.56526284,1,1,61.21400369
2287,Ridge,61.77517931,1,1,60.39101445
2288,Ridge,49.20268996,0,0,60.63959438
2289,Ridge,67.20917439,1,1,58.66884354
2290,Ridge,67.18131442,1,1,52.75902354
2291,Ridge,72.54983184,1,1,58.16927334
2292,Ridge,54.62177847,0,0,51.82936403
2293,Ridge,67.72750314,0,0,68.85940362
2294,Ridge,64.47785697,1,0,64.11963473
2295,Ridge,39.80552371,1,1,67.38630420
2296,Ridge,55.35769997,1,0,66.92517008
2297,Ridge,68.82063530,1,0,50.39507798
2298,Ridge,58.07810681,0,0,54.21718262
2299,Ridge,71.97634470,0,0,52.46630688
2300,Ridge,47.79069388,1,0,56.55507826
2301,Ridge,61.57702129,0,0,56.39472231
2302,Ridge,43.18256578,1,1,74.24026280
2303,Ridge,59.79654384,1,1,65.20051803
2304,Ridge,51.37120294,1,1,69.68202796
2305,Ridge,69.51914501,0,0,41.45521799
2306,Ridge,67.14743039,1,1,36.32496290
2307,Ridge,56.52823564,0,0,45.97412179
2308,Ridge,57.23615889,0,0,68.58390559
2309,Ridge,49.69976250,0,0,61.94391706
2310,Ridge,67.06739434,1,0,58.63908973
2311,Ridge,65.01796045,0,0,47.90485703
2312,Ridge,49.21065113,0,0,68.91688771
2313,Ridge,47.58054041,1,1,58.60941007
2314,Ridge,66.92517226,0,0,51.98475250
2315,Ridge,58.08530353,1,0,58.26798868
2316,Ridge,52.48322087,1,1,59.21384733
2317,Ridge,50.06593964,1,1,61.09624350
2318,Ridge,68.90944127,0,0,44.83146429
2319,Ridge,55.68356072,0,0,53.74402122
2320,Ridge,53.48472381,0,0,50.98127862
2321,Ridge,78.71143349,1,0,63.30602979
2322,Ridge,62.28430204,1,1,70.56795327
2323,Ridge,43.33169229,1,1,60.99392102
2324,Ridge,64.04984728,0,0,63.61702470
2325,Ridge,44.03622152,0,0,53.95479711
2326,Ridge,54.09491263,0,0,51.58688706
2327,Ridge,54.42179346,0,0,65.39935521
2328,Ridge,71.39706942,1,1,61.74537919
2329,Ridge,52.81147466,1,1,61.80811013
2330,Ridge,62.51323698,0,0,55.92230336
2331,Ridge,66.81337690,1,1,58.17223707
2332,Ridge,74.11566758,0,0,50.64365498
2333,Ridge,60.05662046,1,1,61.53224458
2334,Ridge,58.59873994,0,0,46.75787251
2335,Ridge,54.95566468,0,0,57.72425424
2336,Ridge,56.29705135,0,0,60.78771128
2337,Ridge,58.07142538,0,0,55.55907262
2338,Ridge,50.92226600,0,0,54.02443262
2339,Ridge,50.75623397,0,0,59.00699787
2340,Ridge,49.50507588,0,0,52.11542938
2341,Ridge,63.20161095,1,0,49.50308606
2342,Ridge,30.10713185,0,0,66.87120540
2343,Ridge,56.39800660,0,0,60.78988988
2344,Ridge,55.24221548,1,0,51.55536151
2345,Ridge,51.77073452,1,1,66.79466177
2346,Ridge,60.87819799,1,1,56.07038596
2347,Ridge,59.02972838,1,1,66.80116583
2348,Ridge,62.61713028,1,1,61.41311618
2349,Ridge,47.79529802,1,1,66.43599885
2350,Ridge,49.44943513,1,1,64.84586546
2351,Ridge,57.73049255,1,1,60.18671180
2352,Ridge,65.19877932,0,0,43.98833851
2353,Ridge,38.15537268,1,0,63.12391449
2354,Ridge,42.27046495,0,0,62.49184246
2355,Ridge,54.31796881,1,1,58.09153117
2356,Ridge,57.37819536,1,1,63.61708826
2357,Ridge,48.77028081,0,0,65.44247026
2358,Ridge,58.53620476,1,1,70.07610969
2359,Ridge,49.10690422,0,0,45.51641558
2360,Ridge,72.69986454,1,1,59.08284284
2361,Ridge,49.19722551,1,1,65.85599850
2362,Ridge,55.97478171,0,0,67.02363598
2363,Ridge,50.59769979,0,0,67.39775806
2364,Ridge,46.72494296,1,1,66.77288638
2365,Ridge,37.12806258,1,0,69.29672893
2366,Ridge,47.03519144,0,0,51.96848190
2367,Ridge,48.81556397,1,1,74.69597522
2368,Ridge,66.40404932,1,0,51.16024768
2369,Ridge,52.54089417,1,1,67.26196618
2370,Ridge,55.71773858,0,0,68.83633553
2371,Ridge,52.38722174,1,1,75.21485263
2372,Ridge,36.03188549,1,1,67.64842095
2373,Ridge,54.75935090,1,1,61.81822061
2374,Ridge,55.99073238,1,1,78.87796342
2375,Ridge,53.49286887,0,0,65.74773418
2376,Ridge,55.68872301,1,0,55.33412328
2377,Ridge,66.28360154,0,0,52.83595896
2378,Ridge,53.18726075,0,0,59.03768470
2379,Ridge,48.64638212,0,0,53.10849438
2380,Ridge,63.37359013,1,1,60.82550532
2381,Ridge,55.33600239,0,0,52.53537976
2382,Ridge,63.58154402,1,1,60.58852893
2383,Ridge,54.20325313,1,0,45.55398459
2384,Ridge,60.53384625,1,1,60.70034687
2385,Ridge,58.12037680,0,0,52.84171951
2386,Ridge,46.69341966,0,0,60.76579531
2387,Ridge,42.47756364,0,0,64.53927520
2388,Ridge,46.10192711,1,1,60.14793454
2389,Ridge,56.09248565,1,0,53.51767849
2390,Ridge,57.34219564,0,0,58.75792191
2391,Ridge,54.02730014,1,1,58.79630572
2392,Ridge,63.34736514,1,0,56.76296467
2393,Ridge,47.68674711,0,0,65.41222886
2394,Ridge,42.31396196,0,0,58.34637225
2395,Ridge,45.23070622,1,1,57.95187948
2396,Ridge,50.27040655,0,0,58.48318125
